customer_id,customer_archetype,acquisition_channel,join_date,first_order_value,first_order_discount_pct,first_order_category,total_orders,lifetime_revenue,avg_order_value,days_to_second_order,pages_viewed_first_30d,sessions_first_30d,email_opens_first_30d,items_browsed_first_30d,returns_count,support_tickets,days_since_last_order,churned,predicted_3yr_clv
35567,One-and-Done,social_media,2024-02-09,27.73,11.0,Fashion,1,27.73,27.73,0,3,2,0,2,0,0,323,1,1.07
31273,One-and-Done,email,2024-10-27,19.12,5.0,Electronics,1,19.12,19.12,0,6,3,2,8,0,0,478,1,0.66
32697,Discount Addict,social_media,2024-07-07,13.97,14.0,Home,13,1142.09,87.85,22,89,18,7,24,3,1,38,0,803.94
34650,Loyal Regular,paid_ads,2024-12-11,30.53,9.0,Health,20,1158.81,57.94,33,112,28,15,32,1,0,2,0,2062.03
31452,Promising New,social_media,2024-04-20,35.21,6.0,Home,3,788.79,262.93,32,70,11,2,13,0,0,28,0,1216.82
32164,One-and-Done,paid_ads,2024-10-16,15.99,27.0,Home,2,86.98,43.49,999,18,1,0,7,0,0,190,0,0.0
35807,Fading Away,paid_ads,2024-03-30,34.96,15.0,Beauty,10,623.61,62.36,59,27,5,2,21,1,2,84,1,4.31
32190,One-and-Done,paid_ads,2024-01-12,17.82,3.0,Home,1,17.82,17.82,0,17,4,0,8,0,0,435,1,0.7
31205,Loyal Regular,organic,2024-06-26,27.29,9.0,Electronics,10,2420.94,242.09,20,50,28,11,16,0,1,24,0,5476.16
35408,Discount Addict,social_media,2024-12-17,35.04,32.0,Beauty,6,630.3,105.05,34,41,8,10,36,2,0,37,0,236.16
34302,One-and-Done,social_media,2024-04-09,24.79,3.0,Electronics,1,24.79,24.79,0,4,4,0,10,0,0,185,1,1.4
31766,One-and-Done,organic,2024-10-09,24.14,6.0,Home,2,48.08,24.04,999,12,4,0,5,0,0,109,1,1.82
33410,Fading Away,email,2024-04-11,29.74,7.0,Fashion,7,590.31,84.33,45,35,9,5,11,0,0,87,1,44.09
37839,One-and-Done,social_media,2024-01-10,10.6,9.0,Home,1,10.6,10.6,0,18,1,1,3,0,0,333,1,0.91
37967,Discount Addict,email,2024-03-28,27.8,33.0,Electronics,14,766.76,54.77,50,61,10,10,24,3,2,24,1,43.89
30165,Discount Addict,social_media,2024-03-05,38.59,11.0,Home,7,938.76,134.11,60,73,20,10,34,1,0,24,0,583.19
35605,Fading Away,referral,2024-08-27,24.84,1.0,Home,7,647.59,92.51,48,26,11,3,16,3,0,143,1,26.44
36321,Future VIP,email,2024-03-30,58.5,7.0,Fashion,37,6448.39,174.28,8,73,13,8,57,2,2,12,0,26548.47
35594,Future VIP,organic,2024-06-22,37.13,4.0,Fashion,36,5385.57,149.6,5,76,14,10,60,2,1,25,0,21537.13
33673,Promising New,paid_ads,2024-08-14,38.48,7.0,Fashion,7,603.91,86.27,27,59,8,6,16,0,1,37,0,934.15
37914,Discount Addict,paid_ads,2024-03-09,39.82,21.0,Beauty,10,889.89,88.99,31,70,7,9,26,1,1,14,0,608.1
30746,Promising New,organic,2024-04-01,31.85,11.0,Beauty,3,501.21,167.07,40,22,11,4,9,2,0,5,0,522.9
36715,Fading Away,social_media,2024-03-16,26.11,11.0,Electronics,8,627.0,78.38,54,39,12,2,25,0,1,125,0,245.16
32384,One-and-Done,paid_ads,2024-12-18,39.85,20.0,Beauty,2,82.44,41.22,999,15,2,2,3,1,0,424,1,0.07
30518,One-and-Done,social_media,2024-05-03,34.6,1.0,Beauty,2,21.28,10.64,999,13,4,2,7,0,0,382,1,1.81
30710,Discount Addict,paid_ads,2024-08-03,21.08,23.0,Fashion,13,551.03,42.39,47,67,5,11,31,1,3,11,1,23.47
35480,Discount Addict,paid_ads,2024-07-22,35.69,16.0,Beauty,9,319.42,35.49,21,73,8,10,44,1,1,14,0,177.56
37895,Promising New,social_media,2024-11-04,21.22,7.0,Electronics,3,743.43,247.81,21,40,8,4,18,1,0,6,0,865.1
31221,One-and-Done,paid_ads,2024-09-23,30.19,12.0,Home,1,30.19,30.19,0,13,3,2,4,1,0,225,0,0.0
36347,Loyal Regular,referral,2024-11-05,59.21,3.0,Fashion,20,2027.92,101.4,17,74,8,13,41,3,1,11,0,4221.3
36001,Promising New,paid_ads,2024-10-24,20.05,9.0,Fashion,6,660.64,110.11,30,71,10,6,14,0,0,13,0,693.81
36909,Promising New,social_media,2024-02-25,18.1,1.0,Fashion,5,289.86,57.97,20,54,5,6,24,0,1,6,0,526.47
33885,Discount Addict,social_media,2024-02-21,27.03,1.0,Health,12,355.47,29.62,58,64,18,9,23,2,0,24,0,187.26
30842,Promising New,social_media,2024-02-14,31.18,10.0,Home,8,392.28,49.03,45,67,4,4,22,1,1,40,0,619.67
36621,One-and-Done,paid_ads,2024-03-21,32.42,15.0,Health,2,71.73,35.87,999,15,3,0,7,0,0,332,1,1.43
30899,Future VIP,organic,2024-03-19,18.47,4.0,Health,27,3843.46,142.35,13,144,14,11,20,1,0,7,0,15597.54
31995,Discount Addict,paid_ads,2024-04-11,33.98,23.0,Beauty,7,476.87,68.12,56,62,13,6,31,2,0,45,0,222.18
34244,Discount Addict,paid_ads,2024-05-23,14.4,4.0,Fashion,11,1110.89,100.99,41,59,6,6,38,4,2,71,0,588.86
31516,Discount Addict,email,2024-10-12,21.09,19.0,Beauty,5,325.33,65.07,55,20,16,11,33,0,1,69,0,129.99
37853,Future VIP,social_media,2024-03-05,75.36,3.0,Fashion,43,6270.16,145.82,5,112,23,11,16,1,2,16,0,17708.1
36713,Promising New,paid_ads,2024-01-15,32.74,6.0,Electronics,6,214.24,35.71,42,43,11,7,9,0,1,61,0,263.22
33179,One-and-Done,paid_ads,2024-04-01,35.78,23.0,Electronics,1,35.78,35.78,0,6,2,0,5,0,0,445,1,1.89
30687,One-and-Done,email,2024-01-01,18.62,22.0,Health,2,69.04,34.52,999,6,2,1,10,0,0,243,1,5.72
32797,Promising New,organic,2024-05-25,34.33,9.0,Fashion,8,778.42,97.3,41,51,14,7,27,0,0,37,1,6.83
32455,One-and-Done,social_media,2024-01-03,35.24,4.0,Fashion,1,35.24,35.24,0,13,1,2,8,0,0,342,1,2.5
35701,Promising New,social_media,2024-05-30,32.19,6.0,Electronics,5,786.9,157.38,40,38,15,5,33,1,2,7,0,887.77
37901,One-and-Done,paid_ads,2024-09-20,11.96,1.0,Beauty,1,11.96,11.96,0,10,3,0,5,0,0,448,1,0.99
31688,Future VIP,organic,2024-10-03,41.19,7.0,Health,44,7850.09,178.41,20,67,17,11,19,5,0,23,0,34592.81
31754,One-and-Done,social_media,2024-01-11,39.54,1.0,Home,1,39.54,39.54,0,3,3,1,7,0,0,321,1,0.56
36088,Fading Away,paid_ads,2024-09-16,29.66,0.0,Home,10,238.7,23.87,49,46,9,2,13,0,2,110,1,8.99
37446,Promising New,paid_ads,2024-04-23,29.1,14.0,Health,3,550.17,183.39,16,47,6,4,23,0,0,11,1,11.04
34848,Loyal Regular,organic,2024-09-13,39.69,1.0,Beauty,8,1026.79,128.35,24,139,22,14,31,4,2,9,0,1560.39
37199,Promising New,social_media,2024-02-12,39.16,10.0,Electronics,7,256.54,36.65,28,64,15,2,26,1,1,42,0,277.14
30479,Loyal Regular,social_media,2024-04-11,36.44,3.0,Electronics,18,840.77,46.71,23,105,11,14,50,1,0,8,0,1233.83
31975,Promising New,social_media,2024-03-27,37.96,13.0,Home,7,363.45,51.92,28,16,5,3,24,0,0,60,0,625.22
35006,Discount Addict,paid_ads,2024-11-26,31.58,17.0,Electronics,5,884.02,176.8,30,81,5,10,35,1,0,25,0,640.56
32806,Promising New,social_media,2024-07-09,36.12,6.0,Beauty,7,681.73,97.39,44,63,5,4,26,1,1,25,0,801.24
36805,Loyal Regular,organic,2024-08-07,24.4,9.0,Fashion,17,2307.33,135.73,10,108,25,12,42,0,0,18,0,2975.42
35485,Loyal Regular,email,2024-02-12,41.92,10.0,Electronics,13,2015.15,155.01,16,88,10,9,59,0,1,6,0,3977.56
30220,One-and-Done,referral,2024-02-13,30.26,7.0,Home,2,89.88,44.94,999,20,1,2,5,0,0,464,1,3.02
32774,Discount Addict,referral,2024-09-21,26.57,44.0,Electronics,5,693.38,138.68,26,36,10,8,47,2,1,23,1,66.49
37068,Fading Away,social_media,2024-02-02,20.77,13.0,Electronics,10,585.74,58.57,31,16,12,2,15,2,0,109,0,71.85
37008,Discount Addict,paid_ads,2024-08-24,35.53,30.0,Fashion,11,308.88,28.08,31,26,10,12,29,0,2,70,1,22.25
30396,Discount Addict,email,2024-07-01,27.46,40.0,Fashion,10,558.91,55.89,55,76,7,12,44,1,0,34,1,49.98
37893,Loyal Regular,organic,2024-02-01,51.89,5.0,Electronics,11,921.6,83.78,16,67,14,8,53,0,0,18,0,1165.62
31676,One-and-Done,paid_ads,2024-07-05,15.12,9.0,Electronics,2,27.57,13.79,999,15,4,2,4,1,1,111,1,2.68
33861,Fading Away,social_media,2024-11-30,43.26,12.0,Fashion,4,580.13,145.03,37,35,10,5,13,0,0,115,1,49.85
34241,Discount Addict,paid_ads,2024-08-07,35.24,42.0,Fashion,6,1174.99,195.83,25,32,19,6,26,0,0,39,1,3.83
32174,Loyal Regular,organic,2024-10-10,58.76,4.0,Fashion,18,1593.66,88.54,12,37,18,14,52,0,3,12,0,2119.51
32908,Promising New,organic,2024-05-05,38.11,8.0,Electronics,5,765.51,153.1,30,18,14,8,9,0,0,22,1,6.78
31561,Fading Away,organic,2024-02-11,37.02,2.0,Electronics,6,283.5,47.25,49,47,7,4,25,0,0,126,1,9.76
37405,Discount Addict,paid_ads,2024-01-11,30.58,27.0,Home,6,785.95,130.99,21,27,6,8,50,0,0,64,1,42.28
36133,One-and-Done,paid_ads,2024-10-08,44.56,20.0,Home,2,67.33,33.66,999,11,1,2,5,0,0,158,1,2.17
36237,Loyal Regular,email,2024-11-14,58.22,11.0,Fashion,18,1567.15,87.06,22,90,25,10,58,1,1,14,0,2876.0
34034,Fading Away,organic,2024-05-20,43.94,5.0,Home,5,392.46,78.49,63,46,6,1,9,1,2,67,0,136.86
34772,One-and-Done,social_media,2024-07-22,12.67,2.0,Health,2,17.0,8.5,999,20,2,1,3,0,0,142,1,0.21
32673,Future VIP,organic,2024-10-11,15.48,3.0,Fashion,29,2742.47,94.57,20,89,24,7,39,2,0,13,0,8482.41
37489,One-and-Done,paid_ads,2024-05-18,28.67,24.0,Fashion,1,28.67,28.67,0,15,2,1,3,0,0,269,1,1.87
37921,Loyal Regular,email,2024-07-17,25.57,12.0,Fashion,15,2018.47,134.56,32,75,29,12,40,3,0,2,0,3216.95
33300,Discount Addict,social_media,2024-10-04,27.13,7.0,Beauty,7,923.19,131.88,50,77,18,12,21,3,0,8,0,314.95
30251,One-and-Done,paid_ads,2024-07-10,41.33,13.0,Electronics,2,86.58,43.29,999,7,4,0,3,0,0,240,1,0.3
30032,One-and-Done,referral,2024-03-31,10.55,3.0,Beauty,2,77.15,38.58,999,8,3,2,5,1,0,135,0,0.0
32872,Promising New,organic,2024-03-15,20.89,9.0,Fashion,6,795.21,132.53,34,51,9,3,10,0,1,27,0,701.74
35914,Fading Away,paid_ads,2024-10-24,28.95,2.0,Electronics,9,446.34,49.59,37,39,4,1,17,2,2,109,0,58.71
37625,Promising New,social_media,2024-04-17,29.7,4.0,Fashion,3,363.85,121.28,34,20,8,5,21,0,1,76,0,702.19
36866,Future VIP,email,2024-01-25,15.59,6.0,Fashion,36,2349.64,65.27,20,127,9,6,53,0,3,16,0,10406.81
30181,One-and-Done,paid_ads,2024-03-06,38.3,22.0,Home,1,38.3,38.3,0,15,2,1,5,0,0,233,1,0.01
33814,Discount Addict,paid_ads,2024-03-26,38.47,41.0,Electronics,13,597.14,45.93,52,28,17,10,39,2,2,73,0,460.85
34536,Discount Addict,social_media,2024-03-13,23.99,16.0,Fashion,8,910.95,113.87,46,60,9,9,47,2,0,50,0,656.59
35088,Loyal Regular,social_media,2024-05-29,43.44,6.0,Fashion,9,1915.17,212.8,29,68,18,15,23,2,0,11,0,3210.79
32303,Promising New,organic,2024-01-12,19.55,3.0,Home,8,770.89,96.36,32,60,7,3,21,2,1,67,0,1267.71
36413,Loyal Regular,referral,2024-06-20,31.81,0.0,Fashion,13,1119.84,86.14,24,133,17,9,47,1,0,17,0,2649.95
33457,One-and-Done,social_media,2024-02-09,42.96,24.0,Electronics,1,42.96,42.96,0,13,3,1,5,0,0,286,1,1.11
31715,One-and-Done,paid_ads,2024-07-20,23.58,14.0,Beauty,2,51.86,25.93,999,17,1,0,10,1,0,434,1,3.78
36734,Fading Away,organic,2024-04-25,48.98,17.0,Electronics,4,646.18,161.54,25,49,7,2,9,0,0,152,1,62.1
37988,Discount Addict,organic,2024-12-19,28.82,17.0,Beauty,14,720.47,51.46,47,85,14,10,39,2,2,22,0,364.74
37477,One-and-Done,social_media,2024-07-16,43.16,20.0,Beauty,2,25.34,12.67,999,14,2,2,7,2,0,385,0,0.0
34713,Promising New,referral,2024-05-07,33.7,10.0,Fashion,4,662.61,165.65,45,18,6,7,13,0,0,68,0,920.83
34932,Future VIP,email,2024-07-08,66.97,4.0,Electronics,44,7702.68,175.06,19,99,29,9,24,1,3,13,0,20339.51
32411,Loyal Regular,referral,2024-10-22,51.35,12.0,Electronics,19,2456.9,129.31,23,32,30,14,56,0,2,20,0,5397.37
37346,Fading Away,organic,2024-02-06,22.95,2.0,Home,8,582.32,72.79,34,15,12,1,20,1,1,161,1,54.91
34916,One-and-Done,social_media,2024-08-22,35.03,21.0,Fashion,2,59.58,29.79,999,15,3,1,4,1,0,380,1,2.82
35490,One-and-Done,social_media,2024-11-16,17.0,18.0,Beauty,2,85.05,42.52,999,11,3,0,9,1,1,398,1,3.7
37159,Loyal Regular,organic,2024-08-25,22.01,9.0,Fashion,19,1935.88,101.89,22,40,24,12,23,2,0,25,1,131.76
31053,Fading Away,paid_ads,2024-07-26,45.33,6.0,Electronics,7,643.72,91.96,29,30,3,1,12,0,1,181,0,104.66
30292,Discount Addict,referral,2024-02-18,10.77,39.0,Beauty,7,675.82,96.55,43,49,11,7,25,2,1,16,1,35.96
30187,One-and-Done,paid_ads,2024-07-13,38.33,15.0,Beauty,1,38.33,38.33,0,19,3,1,8,0,0,418,1,2.91
30346,Promising New,paid_ads,2024-11-08,24.31,7.0,Fashion,5,671.72,134.34,40,53,9,2,9,0,0,58,0,1248.32
37338,Future VIP,email,2024-08-19,65.49,6.0,Beauty,43,5225.89,121.53,5,107,10,13,28,0,1,17,0,11654.22
30174,Future VIP,organic,2024-08-26,40.5,1.0,Beauty,27,5180.88,191.88,12,77,16,13,54,2,2,5,0,18948.78
32787,Discount Addict,social_media,2024-04-17,11.53,33.0,Home,15,577.41,38.49,20,38,15,10,40,3,0,10,0,352.45
37333,Future VIP,referral,2024-02-23,71.01,2.0,Home,17,7059.83,415.28,5,90,15,14,23,0,1,20,0,29772.28
36631,Discount Addict,paid_ads,2024-10-10,18.18,17.0,Fashion,8,592.56,74.07,25,21,17,12,32,1,0,29,0,195.23
30654,Loyal Regular,social_media,2024-09-07,56.75,4.0,Fashion,18,1965.1,109.17,23,95,19,7,27,1,0,17,0,4093.23
30125,Fading Away,paid_ads,2024-07-21,44.55,9.0,Electronics,5,226.89,45.38,54,34,12,1,10,0,1,189,0,43.55
34993,Promising New,paid_ads,2024-06-05,25.23,14.0,Home,4,323.11,80.78,19,52,8,3,29,0,0,23,0,502.67
36226,Promising New,social_media,2024-10-06,17.11,1.0,Beauty,8,540.93,67.62,26,56,10,8,14,0,1,75,0,583.06
37167,Promising New,organic,2024-12-04,28.11,13.0,Fashion,4,732.07,183.02,42,41,13,6,14,0,0,67,0,764.76
32469,Future VIP,referral,2024-10-08,46.76,0.0,Fashion,26,2873.95,110.54,9,41,29,11,42,0,2,20,0,6613.55
32399,Discount Addict,email,2024-03-29,17.57,30.0,Fashion,6,522.53,87.09,45,51,12,7,22,0,1,15,0,410.67
30609,Loyal Regular,referral,2024-08-05,32.11,3.0,Health,10,1603.76,160.38,14,125,21,6,30,0,0,17,0,2782.4
37559,Discount Addict,email,2024-03-31,36.55,26.0,Fashion,8,703.22,87.9,25,39,7,11,24,0,0,10,0,390.8
32199,Loyal Regular,organic,2024-03-22,52.19,11.0,Fashion,15,1056.83,70.46,14,71,18,8,55,2,1,12,0,1841.67
34676,Future VIP,email,2024-06-12,52.23,7.0,Beauty,20,5719.98,286.0,11,93,26,8,55,0,0,5,0,21934.74
35023,Loyal Regular,social_media,2024-07-10,28.63,3.0,Fashion,20,1843.13,92.16,31,35,28,13,25,1,0,14,0,3470.86
36477,Future VIP,paid_ads,2024-12-15,38.79,6.0,Home,18,3743.86,207.99,13,114,20,12,28,0,1,15,0,18257.43
31127,Loyal Regular,organic,2024-01-12,22.32,5.0,Home,17,2312.2,136.01,34,79,17,15,31,1,1,10,0,2989.0
33099,One-and-Done,paid_ads,2024-05-29,21.12,22.0,Fashion,1,21.12,21.12,0,13,4,2,10,1,0,360,1,1.11
34281,Fading Away,paid_ads,2024-02-09,46.48,12.0,Fashion,10,493.56,49.36,42,22,8,1,16,2,0,95,0,120.67
33833,Promising New,referral,2024-10-29,22.11,13.0,Health,6,381.23,63.54,38,64,7,6,19,0,1,19,0,511.5
36868,Discount Addict,paid_ads,2024-12-23,14.64,43.0,Electronics,10,459.34,45.93,52,86,16,12,23,2,1,38,1,1.49
31284,One-and-Done,email,2024-05-03,20.13,17.0,Electronics,1,20.13,20.13,0,12,3,0,8,0,0,269,1,1.17
35859,Loyal Regular,organic,2024-10-06,27.81,3.0,Electronics,12,2093.23,174.44,15,136,19,11,27,1,0,18,0,4122.51
31799,Promising New,organic,2024-12-31,26.6,10.0,Fashion,5,476.79,95.36,31,21,11,5,31,0,1,52,0,844.93
30936,Future VIP,organic,2024-09-26,32.75,4.0,Fashion,34,4903.84,144.23,12,99,24,8,27,3,1,4,0,20796.53
31684,One-and-Done,organic,2024-04-06,10.5,12.0,Home,1,10.5,10.5,0,13,3,1,3,0,0,153,0,0.0
36929,Promising New,paid_ads,2024-07-15,31.91,11.0,Beauty,8,320.47,40.06,31,36,12,5,26,3,1,30,0,506.03
37580,Loyal Regular,email,2024-02-01,30.06,11.0,Home,20,1775.18,88.76,19,145,14,11,41,3,2,4,0,3243.09
33051,Promising New,paid_ads,2024-09-16,44.22,3.0,Fashion,5,666.53,133.31,38,21,15,5,17,1,0,36,0,1102.17
34359,Promising New,paid_ads,2024-11-18,24.3,1.0,Health,6,692.15,115.36,29,72,7,2,20,0,0,25,0,1234.86
36094,Future VIP,organic,2024-11-23,59.92,1.0,Home,27,7914.45,293.13,13,130,29,9,41,3,0,7,0,20431.66
30607,Future VIP,organic,2024-11-29,52.75,1.0,Beauty,32,2199.16,68.72,17,40,11,15,54,1,0,10,0,9830.68
37670,Loyal Regular,referral,2024-01-10,57.47,11.0,Fashion,12,2034.64,169.55,14,62,16,9,38,0,1,2,0,3738.29
37954,Fading Away,paid_ads,2024-07-18,22.29,6.0,Health,5,442.09,88.42,62,39,7,1,16,1,1,171,0,79.78
33579,One-and-Done,email,2024-10-06,17.81,21.0,Health,2,31.65,15.82,999,20,1,1,10,0,0,438,1,0.63
33548,Loyal Regular,organic,2024-03-22,52.72,7.0,Beauty,13,1538.78,118.37,24,109,9,8,41,1,1,24,0,2715.77
31812,Promising New,social_media,2024-05-05,29.03,6.0,Fashion,3,499.09,166.36,21,29,15,5,27,1,0,66,0,524.71
32880,Promising New,paid_ads,2024-04-08,27.81,11.0,Beauty,4,718.96,179.74,28,45,9,7,34,0,0,65,0,759.28
35092,Discount Addict,organic,2024-07-18,25.57,14.0,Fashion,8,419.28,52.41,34,70,18,7,30,1,0,33,0,144.89
37378,Loyal Regular,referral,2024-04-29,41.01,2.0,Health,9,1288.76,143.2,28,109,24,6,58,0,0,15,1,66.86
35331,Promising New,referral,2024-05-24,44.19,0.0,Home,4,766.67,191.67,27,24,5,3,21,0,0,80,0,645.14
34494,Loyal Regular,social_media,2024-10-03,56.86,6.0,Health,16,2411.9,150.74,18,96,21,13,45,1,2,5,0,4273.75
32339,Future VIP,email,2024-06-24,69.2,2.0,Fashion,39,5569.98,142.82,9,53,27,7,19,0,1,15,1,186.65
32023,One-and-Done,organic,2024-05-06,30.41,22.0,Fashion,1,30.41,30.41,0,14,4,2,9,0,0,289,1,0.18
30337,Fading Away,email,2024-06-29,36.11,17.0,Home,10,461.57,46.16,68,25,3,3,15,1,1,86,1,26.15
32330,One-and-Done,paid_ads,2024-02-02,23.58,11.0,Electronics,2,69.58,34.79,999,3,4,1,7,1,0,253,1,2.99
37077,Discount Addict,paid_ads,2024-01-24,36.13,42.0,Electronics,14,580.88,41.49,47,77,13,8,23,1,2,37,0,269.67
33761,Promising New,social_media,2024-12-12,15.26,13.0,Electronics,6,388.31,64.72,34,42,5,2,9,0,1,16,0,313.34
33424,Discount Addict,paid_ads,2024-07-17,27.29,17.0,Fashion,7,868.11,124.02,29,65,13,6,39,1,0,39,1,77.23
35242,Fading Away,paid_ads,2024-07-27,41.73,14.0,Electronics,8,643.72,80.47,41,47,11,3,15,1,0,83,1,4.88
30255,Loyal Regular,email,2024-02-05,34.06,8.0,Beauty,11,1798.88,163.53,21,103,8,14,21,0,1,12,0,2763.84
32537,Loyal Regular,paid_ads,2024-08-26,35.73,4.0,Electronics,19,1375.55,72.4,21,70,23,7,48,1,0,25,0,3018.4
30826,Loyal Regular,referral,2024-01-18,32.76,11.0,Electronics,15,1842.1,122.81,14,85,8,14,18,1,1,2,0,2336.25
30745,Discount Addict,social_media,2024-02-03,21.1,21.0,Beauty,6,1073.44,178.91,39,80,15,7,47,1,0,24,0,641.28
34662,One-and-Done,social_media,2024-06-04,29.11,18.0,Health,2,10.18,5.09,999,4,2,0,8,0,0,203,0,0.0
33069,One-and-Done,email,2024-03-19,15.3,8.0,Fashion,2,31.61,15.8,999,16,4,1,5,1,0,146,1,1.17
34316,Discount Addict,email,2024-05-07,35.99,38.0,Electronics,6,1034.44,172.41,40,59,19,10,31,0,0,46,0,580.2
30815,One-and-Done,organic,2024-07-18,18.62,21.0,Health,1,18.62,18.62,0,16,1,2,6,0,0,354,1,1.78
36658,Fading Away,organic,2024-03-31,54.88,17.0,Beauty,10,573.72,57.37,50,28,5,2,11,1,0,184,1,22.93
30077,Discount Addict,email,2024-01-27,13.26,40.0,Electronics,10,1064.13,106.41,47,39,16,6,24,4,3,66,0,363.5
33157,Discount Addict,social_media,2024-10-16,22.34,26.0,Beauty,14,980.97,70.07,28,83,9,12,26,3,2,24,1,39.07
32098,One-and-Done,social_media,2024-05-04,8.16,22.0,Home,2,58.81,29.41,999,16,4,0,3,0,1,390,1,0.78
35104,Fading Away,email,2024-12-27,49.81,8.0,Fashion,7,316.89,45.27,62,34,3,3,13,1,0,68,1,18.35
31511,One-and-Done,social_media,2024-12-20,44.58,21.0,Home,1,44.58,44.58,0,13,2,2,6,0,0,133,1,3.44
37621,Loyal Regular,email,2024-03-29,43.65,5.0,Beauty,13,1172.15,90.17,35,114,17,15,27,1,1,21,1,64.76
35446,One-and-Done,social_media,2024-02-22,9.29,16.0,Electronics,1,9.29,9.29,0,19,1,2,4,0,0,437,1,0.42
30542,Loyal Regular,paid_ads,2024-05-26,28.83,1.0,Electronics,11,1282.66,116.61,29,81,29,6,40,0,0,5,0,2534.85
34135,Loyal Regular,social_media,2024-12-27,23.85,8.0,Beauty,17,946.94,55.7,13,85,10,10,35,2,0,25,0,1264.48
35506,Discount Addict,email,2024-02-16,17.25,9.0,Fashion,7,1065.38,152.2,25,88,11,11,43,2,1,66,0,622.97
30432,One-and-Done,social_media,2024-03-27,13.03,22.0,Home,1,13.03,13.03,0,13,1,1,6,0,0,107,1,1.28
32290,Loyal Regular,email,2024-07-06,38.58,10.0,Fashion,12,822.15,68.51,25,70,29,5,43,0,1,12,0,1192.84
33247,Discount Addict,paid_ads,2024-04-24,31.04,45.0,Fashion,10,1128.62,112.86,51,37,18,8,44,1,1,35,0,738.09
33644,Fading Away,social_media,2024-03-08,50.65,6.0,Electronics,4,356.86,89.22,39,21,12,2,15,1,1,53,1,6.32
35738,Future VIP,email,2024-12-18,49.92,1.0,Health,16,5880.9,367.56,6,53,11,6,19,0,0,22,0,29394.99
34533,Loyal Regular,referral,2024-09-18,42.66,4.0,Health,11,1318.07,119.82,18,107,25,10,53,0,0,7,0,2818.91
31207,One-and-Done,organic,2024-09-03,18.95,14.0,Health,2,73.69,36.84,999,20,3,0,10,1,0,435,1,1.08
37222,Promising New,paid_ads,2024-01-08,46.18,8.0,Fashion,6,691.38,115.23,38,28,9,3,34,2,0,39,1,21.54
30632,Discount Addict,email,2024-07-20,32.55,34.0,Home,7,736.47,105.21,26,62,17,11,30,0,1,71,0,223.28
34927,One-and-Done,paid_ads,2024-05-03,26.05,22.0,Beauty,1,26.05,26.05,0,15,3,1,4,0,0,370,1,0.29
37873,Loyal Regular,social_media,2024-11-29,41.8,2.0,Fashion,16,2149.24,134.33,29,81,25,14,44,0,1,3,0,4155.82
35524,One-and-Done,email,2024-01-25,30.94,21.0,Beauty,1,30.94,30.94,0,12,4,0,7,1,0,373,1,0.57
31179,Fading Away,social_media,2024-08-05,45.17,3.0,Beauty,10,332.62,33.26,42,17,8,4,14,0,1,116,1,17.71
32414,One-and-Done,paid_ads,2024-04-20,22.46,12.0,Beauty,2,20.11,10.05,999,19,4,0,8,0,0,228,1,0.91
35184,Discount Addict,paid_ads,2024-12-10,27.19,31.0,Health,14,727.98,52.0,41,39,13,11,46,2,2,26,1,25.65
30217,Fading Away,paid_ads,2024-10-01,34.19,16.0,Fashion,4,415.76,103.94,60,17,11,2,25,0,0,176,1,15.25
37808,Discount Addict,organic,2024-05-19,12.09,28.0,Fashion,8,393.28,49.16,42,43,13,10,26,1,0,16,0,199.43
34482,One-and-Done,email,2024-02-20,27.0,10.0,Electronics,1,27.0,27.0,0,18,2,2,5,0,0,367,1,1.38
31191,Loyal Regular,social_media,2024-10-18,58.06,8.0,Home,20,1032.99,51.65,11,55,23,14,59,0,1,24,0,1517.04
34147,Loyal Regular,email,2024-10-22,41.31,0.0,Beauty,13,1425.94,109.69,12,67,17,11,44,1,0,19,0,2016.35
35551,Promising New,social_media,2024-05-08,28.58,14.0,Beauty,6,523.3,87.22,16,46,10,6,34,0,0,63,0,519.15
33344,One-and-Done,social_media,2024-03-27,17.16,7.0,Electronics,1,17.16,17.16,0,16,4,0,9,0,0,486,1,0.96
34102,Promising New,social_media,2024-02-05,46.0,7.0,Electronics,3,560.55,186.85,34,19,10,2,21,0,1,29,0,1052.62
34636,One-and-Done,paid_ads,2024-11-07,14.55,18.0,Fashion,2,46.39,23.2,999,20,2,0,3,0,0,105,1,1.66
32680,Loyal Regular,email,2024-03-03,54.12,11.0,Electronics,9,1665.97,185.11,31,147,10,11,27,0,0,1,0,2346.7
35137,Discount Addict,paid_ads,2024-07-07,24.21,33.0,Home,12,675.15,56.26,24,82,20,10,48,3,0,45,0,528.47
37522,Fading Away,paid_ads,2024-07-06,44.32,8.0,Home,8,427.68,53.46,36,13,8,2,21,1,1,78,0,117.12
33964,One-and-Done,paid_ads,2024-11-06,36.17,4.0,Electronics,2,55.11,27.55,999,9,1,0,8,0,0,491,1,1.19
36181,Fading Away,email,2024-01-15,38.13,4.0,Health,8,601.29,75.16,51,22,5,2,9,1,0,97,0,155.7
36563,One-and-Done,paid_ads,2024-10-28,43.48,17.0,Beauty,2,82.23,41.12,999,17,1,2,10,0,0,295,1,6.36
33784,Loyal Regular,referral,2024-12-10,21.09,5.0,Health,9,1205.89,133.99,33,63,15,13,20,0,0,5,0,1500.61
36447,Loyal Regular,social_media,2024-11-04,46.55,10.0,Home,16,823.82,51.49,28,81,26,9,42,3,0,9,0,1095.04
