listing_id,neighborhood,property_type,sqft,bedrooms,bathrooms,floor,year_built,condition,has_parking,has_gym,has_pool,has_doorman,metro_distance_miles,school_rating,crime_index,restaurants_nearby,park_access_score,noise_level,listing_price,price_per_sqft,estimated_fair_value,price_gap_percent,days_on_market,sold,predicted_1yr_appreciation
103179,Industrial Edge,Condo,842,3,2,8,2022,Renovated,1,0,0,0,2.29,4,62,15,1,72,195000,231.59,190000,2.6,15,1,0.4
104202,Downtown Core,Townhouse,1603,2,2,3,1995,Good,0,1,0,0,0.26,6,45,85,3,78,859000,535.87,954000,-10.0,1,0,4.6
103878,Old Town,Apartment,1261,1,1,6,2007,New,1,0,0,0,1.73,5,55,70,2,65,452000,358.45,413000,9.4,95,0,-4.8
109067,Harbor View,Apartment,948,3,1,25,1999,Needs Work,0,0,1,0,1.07,6,28,50,7,40,387000,408.23,364000,6.3,34,0,8.4
105735,Westside Heights,Townhouse,2439,3,2,1,2019,New,1,0,0,0,0.41,9,12,40,8,35,2034000,833.95,1996000,1.9,44,1,9.8
107808,Industrial Edge,Townhouse,1830,3,3,1,1963,Good,1,0,0,1,2.52,4,62,15,1,72,371000,202.73,393000,-5.6,23,0,1.9
101193,Lakefront,Condo,1267,3,1,17,2001,Average,1,0,0,0,0.97,9,8,25,10,15,883000,696.92,839000,5.2,27,1,9.5
106837,Riverside Park,Townhouse,2048,3,3,3,2020,Good,1,1,1,0,0.63,8,18,35,9,25,1197000,584.47,1193000,0.3,44,1,9.9
108533,Midtown East,Penthouse,2923,4,2,20,2012,Average,0,1,1,0,0.67,7,30,60,5,55,2680000,916.87,2638000,1.6,40,1,10.4
101667,University Quarter,Apartment,1053,2,1,15,1999,Average,0,0,0,0,0.92,8,25,65,6,60,315000,299.15,306000,2.9,11,1,8.2
106478,Riverside Park,Condo,1431,2,2,17,1987,Average,0,0,0,0,0.79,8,18,35,9,25,722000,504.54,648000,11.4,63,0,10.4
102787,North Valley,Penthouse,1638,3,3,17,2023,Good,1,0,0,0,4.43,7,15,12,7,12,833000,508.55,806000,3.3,35,1,3.5
106833,Downtown Core,Apartment,996,1,1,3,2013,Good,1,1,0,1,0.1,6,45,85,3,78,514000,516.06,522000,-1.5,40,0,5.9
107196,Lakefront,Studio,531,0,1,5,2003,Needs Work,0,0,0,0,1.54,9,8,25,10,15,140000,263.65,151000,-7.3,8,1,10.8
106698,North Valley,Studio,541,0,1,14,2013,Good,0,0,0,0,4.24,7,15,12,7,12,93000,171.9,85000,9.4,108,1,6.5
100781,Midtown East,Studio,525,0,1,4,1962,Average,1,0,1,1,0.76,7,30,60,5,55,164000,312.38,150000,9.3,56,0,9.0
104582,Harbor View,Condo,926,1,1,11,2019,Good,0,1,0,1,0.75,6,28,50,7,40,604000,652.27,550000,9.8,109,0,10.7
101540,North Valley,Townhouse,2088,4,3,2,2005,Good,0,0,0,0,3.97,7,15,12,7,12,464000,222.22,497000,-6.6,1,1,3.2
111628,Midtown East,Condo,1542,2,1,25,2013,Average,1,0,0,0,0.43,7,30,60,5,55,805000,522.05,739000,8.9,102,0,8.7
110010,Tech District,Condo,850,3,2,23,1991,Good,1,0,1,0,0.21,7,20,55,4,50,673000,791.76,634000,6.2,31,1,14.6
107396,Industrial Edge,Apartment,736,2,1,1,2019,Average,0,1,0,0,2.8,4,62,15,1,72,98000,133.15,102000,-3.9,33,1,2.6
102288,Downtown Core,Condo,1371,2,2,2,2009,Average,1,1,0,0,0.64,6,45,85,3,78,717000,522.98,667000,7.5,22,1,3.0
105213,Westside Heights,Condo,1723,1,1,21,2020,Good,0,0,1,1,0.37,9,12,40,8,35,1221000,708.65,1316000,-7.2,12,1,14.0
108863,Industrial Edge,Townhouse,1673,2,2,3,1990,Good,1,0,0,1,2.59,4,62,15,1,72,372000,222.36,362000,2.8,19,1,3.7
100921,Westside Heights,Condo,1568,2,1,24,2012,Average,1,0,0,0,0.1,9,12,40,8,35,965000,615.43,1049000,-8.0,15,0,10.4
105924,Midtown East,Penthouse,2608,4,4,16,2007,Good,0,0,0,0,0.29,7,30,60,5,55,2684000,1029.14,2462000,9.0,78,0,6.7
104413,Lakefront,Apartment,825,3,2,12,2024,Good,1,0,0,1,1.32,9,8,25,10,15,530000,642.42,525000,1.0,13,1,6.1
101581,Old Town,Penthouse,1814,4,3,29,1962,Renovated,0,1,0,0,1.92,5,55,70,2,65,1298000,715.55,1358000,-4.4,12,1,-1.3
104897,Tech District,Studio,583,0,1,7,2021,New,1,1,0,0,0.47,7,20,55,4,50,305000,523.16,289000,5.5,9,1,17.5
109543,Downtown Core,Townhouse,2404,4,2,2,1966,Good,1,1,0,0,0.1,6,45,85,3,78,1576000,655.57,1508000,4.5,26,0,6.8
109441,Old Town,Studio,484,0,1,15,2020,Good,0,1,0,0,1.42,5,55,70,2,65,100000,206.61,107000,-6.5,8,1,-0.7
107578,Harbor View,Penthouse,2920,3,3,25,2015,Renovated,1,0,1,0,1.02,6,28,50,7,40,4120000,1410.96,4080000,1.0,17,1,13.6
108615,Harbor View,Apartment,863,3,1,11,2016,Needs Work,0,0,0,0,1.0,6,28,50,7,40,282000,326.77,285000,-1.1,40,0,11.3
106308,Industrial Edge,Apartment,886,3,2,14,2004,Renovated,1,0,0,1,2.87,4,62,15,1,72,167000,188.49,178000,-6.2,18,1,5.9
105195,Industrial Edge,Condo,1252,2,1,24,2014,Good,1,0,0,1,2.32,4,62,15,1,72,277000,221.25,298000,-7.0,25,1,3.0
104710,Industrial Edge,Apartment,745,2,1,9,1978,Average,1,0,0,1,2.24,4,62,15,1,72,125000,167.79,123000,1.6,14,1,0.1
110320,North Valley,Apartment,923,3,2,7,1973,Good,0,1,0,0,3.94,7,15,12,7,12,192000,208.02,188000,2.1,13,0,2.0
111182,Suburban Green,Studio,516,0,1,18,1991,New,1,1,0,1,2.86,9,10,20,8,18,178000,344.96,161000,10.6,91,1,4.1
101795,Midtown East,Penthouse,3161,2,3,16,2024,Good,1,0,0,0,0.46,7,30,60,5,55,3037000,960.77,3089000,-1.7,43,1,6.2
107032,Harbor View,Apartment,1179,2,2,4,1971,Good,0,1,0,0,0.84,6,28,50,7,40,557000,472.43,551000,1.1,34,1,8.2
111075,Downtown Core,Townhouse,1243,4,3,2,2015,Average,1,1,0,0,0.65,6,45,85,3,78,637000,512.47,656000,-2.9,11,0,2.4
100215,Westside Heights,Townhouse,2122,4,2,3,2015,Good,0,0,1,1,0.7,9,12,40,8,35,1514000,713.48,1504000,0.7,36,0,9.9
111404,Riverside Park,Apartment,1176,1,2,4,2018,New,1,1,1,0,0.51,8,18,35,9,25,688000,585.03,669000,2.8,18,0,10.4
104817,Tech District,Apartment,744,1,2,8,2006,Good,1,0,0,0,0.28,7,20,55,4,50,441000,592.74,408000,8.1,75,0,12.7
107387,Harbor View,Apartment,1304,1,1,3,2015,Needs Work,0,1,0,0,0.78,6,28,50,7,40,403000,309.05,426000,-5.4,10,1,12.5
102283,Downtown Core,Studio,545,0,1,7,2010,Good,1,0,0,0,0.16,6,45,85,3,78,207000,379.82,206000,0.5,22,0,3.5
100579,Harbor View,Condo,806,3,1,13,2016,Average,1,1,0,1,1.38,6,28,50,7,40,419000,519.85,424000,-1.2,44,1,10.0
111212,Downtown Core,Apartment,671,2,1,1,2019,Good,0,0,0,1,0.26,6,45,85,3,78,305000,454.55,317000,-3.8,22,0,3.1
106511,Westside Heights,Condo,1493,2,2,24,2017,Good,1,1,1,1,0.56,9,12,40,8,35,1351000,904.89,1230000,9.8,75,0,11.5
100427,North Valley,Condo,1388,2,2,16,2003,Average,1,1,0,1,4.04,7,15,12,7,12,363000,261.53,333000,9.0,87,1,4.8
110894,Riverside Park,Studio,475,0,1,2,2015,Good,1,0,1,0,0.7,8,18,35,9,25,177000,372.63,159000,11.3,81,0,7.5
110143,Lakefront,Penthouse,1563,2,3,38,2018,Needs Work,1,1,0,0,1.62,9,8,25,10,15,1930000,1234.8,1758000,9.8,82,0,6.7
109156,Old Town,Studio,463,0,1,17,2000,Needs Work,0,0,0,0,1.54,5,55,70,2,65,65000,140.39,70000,-7.1,22,1,0.6
110621,Industrial Edge,Studio,400,0,1,16,2020,Good,1,1,0,0,2.41,4,62,15,1,72,64000,160.0,58000,10.3,67,0,3.6
106560,Westside Heights,Apartment,903,2,1,14,2003,Good,0,0,0,1,0.1,9,12,40,8,35,537000,594.68,552000,-2.7,38,1,12.1
108616,Suburban Green,Townhouse,1881,2,2,2,1964,Average,1,0,1,1,2.71,9,10,20,8,18,732000,389.15,664000,10.2,111,1,8.4
108604,Westside Heights,Apartment,1026,1,1,14,2023,Average,1,0,0,0,0.25,9,12,40,8,35,526000,512.67,550000,-4.4,7,1,12.2
111825,Midtown East,Condo,1354,3,2,23,1999,Good,0,0,0,0,0.74,7,30,60,5,55,633000,467.5,676000,-6.4,12,1,10.7
102584,Westside Heights,Condo,1242,1,2,12,1987,Renovated,1,0,1,0,0.58,9,12,40,8,35,900000,724.64,972000,-7.4,12,1,10.7
102594,Suburban Green,Apartment,911,2,2,14,1989,Good,1,1,0,0,2.91,9,10,20,8,18,313000,343.58,294000,6.5,26,1,9.3
110845,Suburban Green,Penthouse,3309,3,2,22,2003,Renovated,1,1,0,1,2.81,9,10,20,8,18,2786000,841.95,2866000,-2.8,9,1,9.9
108430,Westside Heights,Apartment,900,3,1,6,2019,Good,1,1,0,0,0.16,9,12,40,8,35,553000,614.44,535000,3.4,29,1,14.0
104459,Industrial Edge,Studio,446,0,1,11,1986,Average,1,0,0,0,2.33,4,62,15,1,72,51000,114.35,53000,-3.8,43,1,4.2
102447,North Valley,Apartment,1304,2,1,1,2018,Average,0,1,0,0,4.15,7,15,12,7,12,204000,156.44,223000,-8.5,1,1,6.7
111661,Downtown Core,Condo,1757,3,1,2,2022,Good,0,1,0,0,0.1,6,45,85,3,78,891000,507.11,967000,-7.9,21,1,3.4
101568,Old Town,Penthouse,1716,4,2,28,2015,Good,0,0,0,0,1.36,5,55,70,2,65,1291000,752.33,1184000,9.0,68,0,-1.4
111322,Midtown East,Apartment,1294,2,1,7,1998,New,0,0,0,0,0.88,7,30,60,5,55,598000,462.13,594000,0.7,20,1,10.9
106566,Riverside Park,Condo,1646,2,2,23,1981,New,1,1,0,0,0.93,8,18,35,9,25,1228000,746.05,1131000,8.6,99,0,8.8
108307,Tech District,Apartment,1117,1,1,12,1975,Average,1,1,0,0,0.49,7,20,55,4,50,607000,543.42,561000,8.2,84,0,14.2
109284,North Valley,Condo,1229,3,2,16,1976,Good,0,0,0,0,4.31,7,15,12,7,12,303000,246.54,299000,1.3,8,1,2.1
104695,Downtown Core,Apartment,1370,1,1,4,2022,Renovated,0,0,0,1,0.26,6,45,85,3,78,813000,593.43,730000,11.4,115,0,5.1
101456,Downtown Core,Penthouse,3166,2,4,26,2022,Renovated,0,0,0,0,0.56,6,45,85,3,78,4225000,1334.49,4078000,3.6,30,1,5.8
108849,Lakefront,Studio,524,0,1,7,2018,Renovated,1,0,0,0,1.62,9,8,25,10,15,263000,501.91,249000,5.6,27,1,6.9
100606,Tech District,Condo,867,2,2,15,2003,Good,0,1,0,1,0.78,7,20,55,4,50,566000,652.83,563000,0.5,14,0,16.3
102936,Harbor View,Condo,1604,2,2,16,2016,Good,0,1,0,0,1.23,6,28,50,7,40,995000,620.32,913000,9.0,75,0,12.8
107338,Tech District,Apartment,1036,1,1,14,2011,Good,0,0,1,0,0.15,7,20,55,4,50,670000,646.72,606000,10.6,42,0,17.7
106315,North Valley,Apartment,680,2,1,21,1999,Renovated,1,0,0,0,3.96,7,15,12,7,12,179000,263.24,172000,4.1,30,1,3.0
101579,Suburban Green,Townhouse,1842,3,2,1,2019,Needs Work,0,1,1,0,3.32,9,10,20,8,18,447000,242.67,457000,-2.2,32,0,7.2
108516,Industrial Edge,Condo,1368,2,2,1,1962,New,1,1,0,0,2.6,4,62,15,1,72,330000,241.23,319000,3.4,12,1,1.1
107877,Riverside Park,Apartment,922,2,2,5,2023,Average,0,0,0,0,0.57,8,18,35,9,25,327000,354.66,338000,-3.3,14,1,11.9
100240,University Quarter,Townhouse,1531,4,2,3,2019,Good,1,1,0,0,0.72,8,25,65,6,60,619000,404.31,634000,-2.4,15,1,8.8
109193,Industrial Edge,Studio,523,0,1,10,1988,Needs Work,0,0,0,1,2.41,4,62,15,1,72,48000,91.78,49000,-2.0,17,1,5.5
107250,North Valley,Apartment,792,2,1,15,1976,Average,0,1,0,0,3.72,7,15,12,7,12,142000,179.29,151000,-6.0,25,0,4.6
105950,Westside Heights,Apartment,902,2,1,23,2000,Good,1,0,0,0,0.29,9,12,40,8,35,553000,613.08,584000,-5.3,1,1,10.8
107377,Riverside Park,Townhouse,2019,4,3,2,2013,Average,1,0,0,0,1.08,8,18,35,9,25,1000000,495.29,911000,9.8,46,0,11.6
111919,Westside Heights,Condo,1314,3,2,18,1962,Average,1,0,0,0,0.8,9,12,40,8,35,836000,636.23,798000,4.8,40,1,13.3
106616,Suburban Green,Studio,453,0,1,16,1999,Average,1,0,0,1,3.03,9,10,20,8,18,97000,214.13,98000,-1.0,15,1,8.4
100803,Harbor View,Apartment,707,3,1,17,2000,Good,1,0,1,0,1.42,6,28,50,7,40,395000,558.7,373000,5.9,16,1,11.7
108110,Midtown East,Penthouse,1597,4,3,32,1994,Good,1,0,0,0,0.76,7,30,60,5,55,1568000,981.84,1695000,-7.5,14,0,5.7
103802,Tech District,Townhouse,1637,4,2,3,2021,Needs Work,1,0,0,0,0.33,7,20,55,4,50,758000,463.04,753000,0.7,30,1,16.2
104890,Downtown Core,Townhouse,1452,4,3,1,2002,Good,0,0,0,1,0.1,6,45,85,3,78,884000,608.82,870000,1.6,32,0,6.5
101376,Suburban Green,Apartment,859,1,2,25,2005,Good,1,0,0,1,3.3,9,10,20,8,18,263000,306.17,290000,-9.3,5,1,6.3
111516,University Quarter,Condo,1529,2,2,8,1997,Renovated,1,0,0,0,0.48,8,25,65,6,60,675000,441.47,660000,2.3,8,1,5.1
106944,Westside Heights,Condo,1538,2,2,6,2014,Needs Work,1,1,0,0,0.62,9,12,40,8,35,681000,442.78,710000,-4.1,42,0,13.5
101874,North Valley,Condo,1615,3,2,12,2011,Good,0,0,0,0,4.03,7,15,12,7,12,382000,236.53,382000,0.0,20,1,3.7
110105,Old Town,Condo,1712,2,2,20,1981,Good,0,1,0,0,1.3,5,55,70,2,65,606000,353.97,606000,0.0,23,1,-4.1
103803,North Valley,Condo,1401,3,2,6,2016,Average,1,1,1,0,4.24,7,15,12,7,12,322000,229.84,318000,1.3,21,0,6.9
100279,Suburban Green,Penthouse,1638,3,2,23,2023,Average,0,1,0,0,3.11,9,10,20,8,18,947000,578.14,1019000,-7.1,1,1,9.8
105564,Downtown Core,Apartment,919,2,2,1,1967,Average,1,1,0,0,0.34,6,45,85,3,78,404000,439.61,395000,2.3,13,1,6.1
109925,Tech District,Apartment,1096,2,2,17,2015,Good,1,1,0,0,0.46,7,20,55,4,50,590000,538.32,651000,-9.4,6,0,12.9
102923,Downtown Core,Condo,947,3,2,10,2007,Renovated,1,0,1,0,0.46,6,45,85,3,78,648000,684.27,638000,1.6,13,1,2.8
109078,Riverside Park,Townhouse,1385,3,3,1,1997,Good,0,0,0,0,0.51,8,18,35,9,25,650000,469.31,704000,-7.7,17,0,7.5
111139,Industrial Edge,Townhouse,1854,3,3,2,1994,Average,0,0,0,0,2.67,4,62,15,1,72,340000,183.39,319000,6.6,6,1,1.8
111618,Suburban Green,Apartment,793,3,2,13,1990,Average,0,1,0,0,2.95,9,10,20,8,18,211000,266.08,213000,-0.9,10,1,8.1
107323,Harbor View,Apartment,749,2,1,14,2013,Average,0,0,0,1,0.75,6,28,50,7,40,360000,480.64,338000,6.5,28,1,11.5
105506,Tech District,Studio,401,0,1,25,2023,Average,1,1,0,1,0.16,7,20,55,4,50,170000,423.94,176000,-3.4,40,0,16.7
110536,Industrial Edge,Penthouse,3174,2,2,30,2017,Needs Work,0,0,0,1,2.37,4,62,15,1,72,1031000,324.83,999000,3.2,7,1,3.2
108728,University Quarter,Townhouse,1321,2,2,1,2012,Renovated,1,1,1,0,0.95,8,25,65,6,60,633000,479.18,613000,3.3,20,1,7.9
102178,Westside Heights,Penthouse,2523,3,3,24,1987,Good,1,0,0,0,0.28,9,12,40,8,35,3427000,1358.3,3618000,-5.3,22,1,14.2
101823,Lakefront,Apartment,1193,2,1,25,1966,Good,0,0,1,0,1.47,9,8,25,10,15,728000,610.23,797000,-8.7,18,1,7.0
111945,North Valley,Penthouse,1836,3,3,22,2012,Renovated,0,0,0,0,4.2,7,15,12,7,12,912000,496.73,980000,-6.9,28,1,4.2
105251,Lakefront,Studio,410,0,1,14,2024,Good,1,1,1,0,1.39,9,8,25,10,15,214000,521.95,206000,3.9,35,1,8.0
100635,Suburban Green,Studio,433,0,1,17,2018,Good,0,0,1,0,3.41,9,10,20,8,18,107000,247.11,100000,7.0,25,1,9.9
100562,Midtown East,Condo,1576,2,1,21,2014,Good,1,1,1,0,0.78,7,30,60,5,55,954000,605.33,882000,8.2,70,0,8.6
104096,Harbor View,Studio,352,0,1,13,1980,Average,1,0,1,0,1.12,6,28,50,7,40,119000,338.07,122000,-2.5,25,1,12.8
105651,Riverside Park,Condo,928,2,2,14,2002,Good,0,0,0,0,0.87,8,18,35,9,25,424000,456.9,465000,-8.8,8,0,9.4
103379,Lakefront,Penthouse,1510,4,4,28,2005,Average,1,0,0,0,1.28,9,8,25,10,15,2196000,1454.3,2008000,9.4,82,0,11.0
104723,Suburban Green,Studio,468,0,1,17,2015,Needs Work,1,0,1,0,2.84,9,10,20,8,18,93000,198.72,84000,10.7,106,1,5.1
100021,Midtown East,Apartment,764,1,1,22,2011,Needs Work,1,0,0,0,0.85,7,30,60,5,55,254000,332.46,240000,5.8,12,1,10.5
105704,Industrial Edge,Studio,434,0,1,22,1973,Renovated,0,0,1,0,2.68,4,62,15,1,72,62000,142.86,69000,-10.1,23,0,3.5
101762,University Quarter,Penthouse,1715,3,4,16,1980,Needs Work,0,0,0,1,0.67,8,25,65,6,60,902000,525.95,932000,-3.2,20,1,6.2
106659,Suburban Green,Apartment,660,2,1,9,1983,Renovated,1,0,0,0,2.8,9,10,20,8,18,211000,319.7,222000,-5.0,34,1,8.0
111619,North Valley,Condo,1780,1,2,19,1963,Average,0,1,0,0,4.04,7,15,12,7,12,445000,250.0,401000,11.0,126,1,4.8
103983,Riverside Park,Condo,1447,1,1,14,2017,Renovated,1,1,0,1,0.69,8,18,35,9,25,846000,584.66,905000,-6.5,20,1,11.5
102355,Harbor View,Condo,1344,1,1,11,1996,Good,1,0,0,0,1.42,6,28,50,7,40,769000,572.17,739000,4.1,42,1,13.5
106586,Harbor View,Studio,398,0,1,5,2011,Average,0,0,0,1,0.96,6,28,50,7,40,119000,298.99,124000,-4.0,34,1,9.7
109072,Lakefront,Condo,1627,3,1,10,1985,Needs Work,1,0,0,0,0.95,9,8,25,10,15,740000,454.82,817000,-9.4,1,1,9.9
104911,University Quarter,Studio,517,0,1,18,2015,Good,1,0,0,0,1.0,8,25,65,6,60,148000,286.27,136000,8.8,99,1,6.2
105593,Harbor View,Apartment,961,2,1,16,2005,Renovated,1,0,0,0,1.42,6,28,50,7,40,527000,548.39,524000,0.6,40,1,9.2
109250,Industrial Edge,Condo,1704,2,1,15,1971,Good,1,0,0,0,2.75,4,62,15,1,72,360000,211.27,352000,2.3,32,0,5.1
109089,Midtown East,Apartment,913,2,2,14,2015,New,0,0,0,1,0.98,7,30,60,5,55,453000,496.17,455000,-0.4,14,1,9.7
106512,Harbor View,Penthouse,3069,3,2,27,2007,Good,1,0,0,1,1.13,6,28,50,7,40,3680000,1199.09,3842000,-4.2,40,0,11.0
110616,Lakefront,Apartment,1237,1,1,14,2002,Average,0,0,0,1,1.36,9,8,25,10,15,612000,494.75,668000,-8.4,4,0,9.1
107607,Riverside Park,Apartment,680,2,1,3,2018,Renovated,1,1,1,1,0.91,8,18,35,9,25,353000,519.12,352000,0.3,24,1,10.6
109076,Suburban Green,Condo,900,2,1,25,2006,New,1,0,1,0,3.38,9,10,20,8,18,438000,486.67,424000,3.3,9,1,6.5
110077,Industrial Edge,Penthouse,2220,3,4,19,2021,Renovated,1,0,1,0,2.92,4,62,15,1,72,963000,433.78,1032000,-6.7,21,1,4.4
105856,Suburban Green,Studio,490,0,1,16,2024,Good,1,0,0,0,3.0,9,10,20,8,18,114000,232.65,116000,-1.7,31,1,8.8
111566,Suburban Green,Apartment,1392,3,1,15,2000,Average,1,0,0,0,2.88,9,10,20,8,18,394000,283.05,389000,1.3,18,0,6.8
106660,Industrial Edge,Studio,535,0,1,2,2014,Good,1,1,0,0,2.63,4,62,15,1,72,66000,123.36,68000,-2.9,24,1,4.6
100069,Lakefront,Apartment,1395,2,1,9,2001,Needs Work,1,0,0,0,1.28,9,8,25,10,15,548000,392.83,587000,-6.6,3,0,7.8
100086,Old Town,Condo,1564,3,1,5,2018,Average,1,0,0,1,1.82,5,55,70,2,65,440000,281.33,441000,-0.2,34,1,-2.2
107841,Old Town,Penthouse,3085,4,3,36,2013,Renovated,1,1,1,0,1.21,5,55,70,2,65,2597000,841.82,2847000,-8.8,24,1,-0.4
107184,Lakefront,Studio,351,0,1,3,1968,Renovated,0,1,0,0,1.28,9,8,25,10,15,160000,455.84,163000,-1.8,15,1,11.5
105404,Tech District,Condo,926,3,1,20,2011,Average,1,0,1,0,0.23,7,20,55,4,50,551000,595.03,595000,-7.4,1,0,15.3
100091,Old Town,Penthouse,2202,4,3,40,1981,Good,0,1,1,1,1.8,5,55,70,2,65,1611000,731.61,1781000,-9.5,1,0,-0.7
100033,Suburban Green,Studio,446,0,1,5,2015,Average,0,1,0,0,2.98,9,10,20,8,18,89000,199.55,84000,6.0,7,0,5.3
105686,Downtown Core,Townhouse,1931,4,2,2,2020,Average,1,1,0,0,0.62,6,45,85,3,78,1108000,573.8,1022000,8.4,40,1,4.2
105136,Suburban Green,Apartment,1205,2,1,23,2004,Average,1,1,1,1,3.06,9,10,20,8,18,355000,294.61,392000,-9.4,19,1,7.5
102241,Lakefront,Apartment,950,2,1,11,1963,Good,0,0,0,0,1.19,9,8,25,10,15,524000,551.58,557000,-5.9,26,0,10.6
104846,Downtown Core,Condo,1168,2,2,6,2014,New,0,1,0,0,0.48,6,45,85,3,78,841000,720.03,772000,8.9,41,0,6.3
109340,Midtown East,Condo,1234,1,2,18,1987,Good,0,0,1,0,0.99,7,30,60,5,55,614000,497.57,618000,-0.6,13,1,5.4
100814,Suburban Green,Condo,1125,3,2,24,2015,Renovated,0,0,0,0,3.22,9,10,20,8,18,482000,428.44,442000,9.0,54,0,8.2
109416,Industrial Edge,Townhouse,1361,4,2,1,2000,Good,1,0,0,1,2.59,4,62,15,1,72,276000,202.79,290000,-4.8,39,0,4.9
103176,North Valley,Apartment,968,2,1,4,2020,Good,0,1,0,0,4.23,7,15,12,7,12,179000,184.92,193000,-7.3,19,1,6.5
110699,North Valley,Studio,424,0,1,14,1987,Renovated,1,1,1,0,4.31,7,15,12,7,12,87000,205.19,83000,4.8,45,1,6.9
101680,Old Town,Studio,395,0,1,4,2002,Good,1,1,0,0,1.85,5,55,70,2,65,80000,202.53,81000,-1.2,30,1,-3.4
109378,Downtown Core,Apartment,1165,2,1,22,1988,Average,0,0,0,1,0.1,6,45,85,3,78,641000,550.21,573000,11.9,96,0,6.8
111809,North Valley,Townhouse,1508,3,2,3,2002,Needs Work,1,0,0,0,3.94,7,15,12,7,12,253000,167.77,266000,-4.9,38,1,2.0
104631,Westside Heights,Condo,1142,2,1,15,2018,Average,0,0,0,0,0.5,9,12,40,8,35,680000,595.45,663000,2.6,10,1,9.4
104868,Old Town,Condo,1435,1,1,14,2021,New,1,1,0,0,1.41,5,55,70,2,65,643000,448.08,607000,5.9,20,1,-2.4
102515,Westside Heights,Penthouse,2785,3,4,39,2006,New,0,1,0,0,0.18,9,12,40,8,35,5453000,1957.99,5217000,4.5,45,1,9.1
107470,North Valley,Apartment,825,2,1,3,1980,Renovated,1,1,0,0,4.25,7,15,12,7,12,186000,225.45,188000,-1.1,41,1,6.8
111866,Riverside Park,Condo,836,2,2,23,2019,Good,1,0,0,0,0.8,8,18,35,9,25,524000,626.79,470000,11.5,54,1,12.5
108119,University Quarter,Apartment,1134,1,2,14,2016,Renovated,1,0,0,1,0.67,8,25,65,6,60,470000,414.46,455000,3.3,27,1,4.0
101354,Downtown Core,Penthouse,1525,2,3,21,1988,Average,0,0,0,0,0.55,6,45,85,3,78,1440000,944.26,1520000,-5.3,28,1,2.7
105799,Harbor View,Apartment,675,1,2,24,2010,Average,1,0,1,0,1.33,6,28,50,7,40,336000,497.78,332000,1.2,20,1,10.4
103305,Industrial Edge,Apartment,879,3,1,3,1989,New,1,0,0,0,2.38,4,62,15,1,72,197000,224.12,180000,9.4,69,0,5.0
106352,Westside Heights,Apartment,1240,1,1,24,2021,Renovated,0,1,0,1,0.38,9,12,40,8,35,987000,795.97,899000,9.8,115,1,12.2
110515,Tech District,Apartment,630,2,2,11,2001,Good,0,1,0,1,0.27,7,20,55,4,50,401000,636.51,360000,11.4,96,0,14.6
107590,University Quarter,Penthouse,2298,3,3,36,2000,Average,1,0,0,1,0.69,8,25,65,6,60,1967000,855.96,1876000,4.9,24,1,8.1
101590,Suburban Green,Apartment,864,1,1,23,2000,Renovated,1,1,0,0,3.0,9,10,20,8,18,356000,412.04,324000,9.9,96,0,7.9
102056,Old Town,Townhouse,2405,3,3,3,2015,Average,0,0,0,0,1.64,5,55,70,2,65,632000,262.79,677000,-6.6,34,1,-4.1
103332,Industrial Edge,Condo,1599,2,2,2,2021,New,1,0,0,0,2.38,4,62,15,1,72,350000,218.89,373000,-6.2,1,1,4.9
106981,Midtown East,Apartment,777,2,1,13,1987,Renovated,1,0,1,1,0.9,7,30,60,5,55,439000,564.99,392000,12.0,48,1,9.5
105669,Industrial Edge,Townhouse,2379,2,2,3,2021,Good,1,1,0,0,2.49,4,62,15,1,72,468000,196.72,515000,-9.1,23,1,5.2
111673,Lakefront,Penthouse,1596,3,4,21,2000,Renovated,0,0,0,0,1.51,9,8,25,10,15,2426000,1520.05,2363000,2.7,26,1,7.2
105525,Westside Heights,Townhouse,1642,3,3,2,2005,Average,0,0,0,1,0.23,9,12,40,8,35,931000,566.99,998000,-6.7,1,1,14.6
105126,Riverside Park,Apartment,924,1,1,21,1964,Renovated,1,0,1,0,0.92,8,18,35,9,25,544000,588.74,513000,6.0,24,1,10.7
102121,Harbor View,Studio,559,0,1,20,2017,Good,0,0,0,0,1.1,6,28,50,7,40,202000,361.36,209000,-3.3,35,1,9.3
107971,Tech District,Apartment,622,2,2,12,2015,Average,1,0,1,1,0.79,7,20,55,4,50,313000,503.22,325000,-3.7,24,1,13.4
109541,Suburban Green,Apartment,1375,1,1,11,1982,Renovated,1,0,0,1,3.11,9,10,20,8,18,502000,365.09,473000,6.1,28,1,5.0
104588,University Quarter,Apartment,1348,1,1,10,1994,Average,0,0,0,1,0.45,8,25,65,6,60,447000,331.6,408000,9.6,104,0,3.5
107461,Westside Heights,Studio,375,0,1,13,2020,Good,1,0,0,1,0.15,9,12,40,8,35,177000,472.0,178000,-0.6,40,0,10.2
102772,Old Town,Apartment,1232,2,1,13,1981,Good,1,1,1,0,1.2,5,55,70,2,65,429000,348.21,403000,6.5,32,1,0.4
108249,Tech District,Apartment,718,3,2,3,2002,New,0,0,0,0,0.57,7,20,55,4,50,457000,636.49,423000,8.0,6,1,17.7
111576,Tech District,Penthouse,1682,4,3,15,1984,Renovated,0,0,1,0,0.8,7,20,55,4,50,2540000,1510.11,2273000,11.7,72,1,16.4
