date,day_of_week,is_weekend,is_holiday,season,weather_condition,temperature_f,humidity_pct,wind_mph,precipitation_inches,is_raining,is_snowing,business_type,revenue,customer_count,online_order_pct,cancellation_rate
2025-12-03,Wednesday,0,0,Winter,Light Rain,42,88,14,0.29,1,0,Gym / Fitness,3800.39,200,13,2.5
2025-01-25,Saturday,1,0,Winter,Light Rain,32,74,20,0.05,1,0,Outdoor Events,7506.38,250,26,5.3
2025-11-28,Friday,0,0,Fall,Sunny,59,87,18,0,0,0,Movie Theater,6253.0,416,28,6.4
2025-08-28,Thursday,0,0,Summer,Cloudy,99,85,32,0,0,0,Ride-Hailing,21111.32,1172,13,5.2
2024-07-30,Tuesday,0,0,Summer,Thunderstorm,77,33,21,1.25,1,0,Retail Store,8047.55,229,31,7.2
2024-04-13,Saturday,1,0,Spring,Light Rain,55,42,29,0.2,1,0,Ice Cream / Cold Drinks,2427.45,303,37,3.0
2024-07-27,Saturday,1,0,Summer,Light Rain,95,45,5,0.23,1,0,Ice Cream / Cold Drinks,5577.42,697,14,6.3
2024-04-21,Sunday,1,0,Spring,Foggy,67,85,6,0.23,0,0,Coffee Shop,3609.73,601,28,6.9
2024-08-30,Friday,0,0,Summer,Hot & Humid,91,58,8,0,0,0,Food Delivery,8680.98,394,99,3.9
2024-07-31,Wednesday,0,0,Summer,Sunny,80,41,11,0,0,0,E-Commerce,29760.67,541,92,6.5
2024-11-30,Saturday,1,0,Fall,Light Rain,58,33,16,0.05,1,0,Ice Cream / Cold Drinks,2572.71,321,33,5.6
2024-08-27,Tuesday,0,0,Summer,Hot & Humid,85,30,31,0,0,0,Restaurant Dine-In,9492.84,210,8,7.2
2025-01-08,Wednesday,0,0,Winter,Windy,35,65,17,0,0,0,Movie Theater,6137.16,409,14,5.7
2024-09-17,Tuesday,0,0,Fall,Foggy,50,54,6,0.05,0,0,Ice Cream / Cold Drinks,2765.5,345,10,2.7
2025-10-01,Wednesday,0,0,Fall,Heavy Rain,68,73,11,0.38,1,0,Coffee Shop,3897.14,649,19,2.8
2025-02-12,Wednesday,0,0,Winter,Light Rain,30,36,35,0.18,1,0,Coffee Shop,4992.66,832,20,6.0
2025-09-30,Tuesday,0,0,Fall,Cloudy,63,33,25,0,0,0,Ride-Hailing,16261.55,903,37,5.6
2024-12-25,Wednesday,0,1,Winter,Clear & Cold,27,58,17,0,0,0,Restaurant Dine-In,13226.81,293,5,7.1
2024-12-30,Monday,0,0,Winter,Snow,41,79,30,3.8,0,1,Outdoor Events,1350.0,45,30,23.3
2025-05-26,Monday,0,0,Spring,Cloudy,73,36,8,0,0,0,Outdoor Events,9479.07,315,28,5.6
2024-07-09,Tuesday,0,0,Summer,Thunderstorm,99,62,33,1.8,1,0,Food Delivery,12282.99,558,95,9.5
2024-06-12,Wednesday,0,0,Summer,Hot & Humid,89,43,4,0,0,0,Movie Theater,6588.99,439,13,5.4
2024-08-01,Thursday,0,0,Summer,Sunny,75,42,17,0,0,0,Gym / Fitness,4632.76,293,23,7.8
2024-04-29,Monday,0,0,Spring,Light Rain,62,45,7,0.15,1,0,Food Delivery,10797.75,490,85,7.4
2025-10-27,Monday,0,0,Fall,Clear & Cold,58,72,3,0,0,0,Coffee Shop,3214.34,535,23,4.9
2025-01-11,Saturday,1,0,Winter,Sunny,31,60,7,0,0,0,Food Delivery,11792.02,536,85,6.4
2024-01-26,Friday,0,0,Winter,Snow,44,42,30,1.08,0,1,Restaurant Dine-In,5621.54,124,40,17.2
2024-01-09,Tuesday,0,0,Winter,Light Rain,24,43,11,0.09,1,0,Ride-Hailing,25198.1,1399,36,4.2
2025-08-10,Sunday,1,0,Summer,Windy,75,39,15,0,0,0,Gym / Fitness,4020.84,169,29,6.6
2025-10-25,Saturday,1,0,Fall,Sunny,56,63,31,0,0,0,Restaurant Dine-In,14225.08,316,9,7.2
2025-12-27,Saturday,1,0,Winter,Snow,23,83,15,3.61,0,1,Movie Theater,8088.06,539,13,6.0
2024-06-11,Tuesday,0,0,Summer,Hot & Humid,78,62,20,0,0,0,Coffee Shop,3065.08,510,34,3.9
2025-02-03,Monday,0,0,Winter,Snow,26,73,13,3.61,0,1,Restaurant Dine-In,5133.7,114,42,18.2
2024-05-11,Saturday,1,0,Spring,Light Rain,45,73,28,0.1,1,0,Outdoor Events,7016.51,233,25,4.3
2025-07-22,Tuesday,0,0,Summer,Sunny,87,90,30,0,0,0,Movie Theater,7296.28,486,29,2.2
2024-02-08,Thursday,0,0,Winter,Cloudy,29,49,23,0,0,0,Ride-Hailing,22231.76,1235,40,3.3
2024-11-18,Monday,0,0,Fall,Light Rain,56,81,28,0.25,1,0,Coffee Shop,3252.79,542,26,4.5
2025-09-19,Friday,0,0,Fall,Sunny,68,55,35,0,0,0,Ride-Hailing,17661.65,981,38,2.0
2024-04-30,Tuesday,0,1,Spring,Sunny,65,70,28,0,0,0,Outdoor Events,8237.24,274,36,2.9
2025-09-21,Sunday,1,0,Fall,Sunny,60,66,2,0,0,0,Restaurant Dine-In,15137.55,336,15,7.4
2025-05-12,Monday,0,0,Spring,Heavy Rain,67,47,29,0.75,1,0,Movie Theater,7189.38,479,33,2.3
2024-06-15,Saturday,1,0,Summer,Cloudy,81,81,22,0,0,0,Ice Cream / Cold Drinks,3948.19,493,34,4.5
2024-09-03,Tuesday,0,0,Fall,Cloudy,45,92,6,0,0,0,Movie Theater,6287.95,419,40,5.9
2025-06-01,Sunday,1,0,Summer,Light Rain,83,88,27,0.18,1,0,Food Delivery,12400.85,563,93,6.3
2025-04-06,Sunday,1,0,Spring,Thunderstorm,62,43,10,0.62,1,0,Food Delivery,13951.45,634,89,13.1
2024-02-03,Saturday,1,0,Winter,Light Rain,44,58,29,0.26,1,0,Coffee Shop,4015.54,669,20,4.1
2024-01-15,Monday,0,0,Winter,Snow,27,64,29,2.2,0,1,Movie Theater,3393.92,226,21,3.3
2025-05-02,Friday,0,0,Spring,Cloudy,60,85,24,0,0,0,Coffee Shop,2782.33,463,18,7.7
2025-10-27,Monday,0,0,Fall,Clear & Cold,58,72,3,0,0,0,Food Delivery,7816.06,355,89,3.0
2024-02-05,Monday,0,0,Winter,Sunny,31,35,29,0,0,0,Movie Theater,6069.62,404,15,2.5
2024-04-08,Monday,0,0,Spring,Sunny,47,85,29,0,0,0,Movie Theater,6202.08,413,26,5.6
2025-11-18,Tuesday,0,0,Fall,Cloudy,45,74,15,0,0,0,Ice Cream / Cold Drinks,2424.52,303,19,4.6
2025-10-30,Thursday,0,0,Fall,Light Rain,53,79,12,0.12,1,0,E-Commerce,27034.37,491,93,7.5
2024-05-22,Wednesday,0,0,Spring,Foggy,57,33,19,0.08,0,0,Gym / Fitness,4221.1,204,20,4.7
2024-01-19,Friday,0,0,Winter,Light Rain,34,62,16,0.04,1,0,Retail Store,12639.55,361,34,2.6
2025-11-29,Saturday,1,0,Fall,Sunny,58,35,22,0,0,0,Coffee Shop,2933.3,488,23,4.0
2025-09-17,Wednesday,0,0,Fall,Clear & Cold,64,43,18,0,0,0,Movie Theater,5725.8,381,34,6.6
2024-10-14,Monday,0,0,Fall,Windy,52,48,24,0,0,0,Movie Theater,6262.34,417,20,7.0
2025-10-08,Wednesday,0,0,Fall,Sunny,56,52,18,0,0,0,Coffee Shop,2738.02,456,35,5.2
2024-04-05,Friday,0,0,Spring,Cloudy,65,78,24,0,0,0,Ride-Hailing,20159.42,1119,32,7.7
2024-05-23,Thursday,0,0,Spring,Sunny,74,38,9,0,0,0,Retail Store,16655.94,475,24,5.4
2024-07-03,Wednesday,0,0,Summer,Hot & Humid,94,49,21,0,0,0,Retail Store,12140.93,346,19,3.9
2025-08-30,Saturday,1,0,Summer,Light Rain,77,66,4,0.02,1,0,Outdoor Events,9481.78,316,25,7.9
2024-11-06,Wednesday,0,0,Fall,Foggy,68,39,22,0.06,0,0,Outdoor Events,6345.04,211,16,5.8
2024-06-23,Sunday,1,0,Summer,Sunny,83,77,20,0,0,0,Ride-Hailing,21742.1,1207,11,6.0
2024-03-09,Saturday,1,0,Spring,Windy,71,82,33,0,0,0,Ride-Hailing,20353.21,1130,17,5.9
2024-04-01,Monday,0,0,Spring,Clear & Cold,50,54,10,0,0,0,Movie Theater,5311.35,354,40,2.6
2024-01-07,Sunday,1,0,Winter,Heavy Rain,22,42,5,1.41,1,0,Outdoor Events,4583.1,152,12,18.5
2024-06-06,Thursday,0,0,Summer,Sunny,75,80,22,0,0,0,Movie Theater,6348.41,423,32,5.6
2025-08-25,Monday,0,0,Summer,Sunny,100,46,13,0,0,0,Ice Cream / Cold Drinks,5494.13,686,25,3.9
2025-04-21,Monday,0,0,Spring,Foggy,74,40,17,0.12,0,0,Restaurant Dine-In,10733.55,238,8,2.5
2024-01-30,Tuesday,0,0,Winter,Cloudy,43,83,8,0,0,0,Food Delivery,8972.03,407,93,2.2
2024-05-03,Friday,0,0,Spring,Hot & Humid,52,88,31,0,0,0,Food Delivery,9152.3,416,100,2.7
2024-06-14,Friday,0,0,Summer,Cloudy,76,73,4,0,0,0,Retail Store,13250.96,378,8,4.7
2024-09-15,Sunday,1,0,Fall,Cloudy,67,45,12,0,0,0,Food Delivery,10336.95,469,94,2.2
2024-11-30,Saturday,1,0,Fall,Light Rain,58,33,16,0.05,1,0,Restaurant Dine-In,11925.97,265,32,3.0
2025-08-10,Sunday,1,0,Summer,Windy,75,39,15,0,0,0,Coffee Shop,3809.27,634,31,7.2
2024-02-06,Tuesday,0,0,Winter,Light Rain,44,48,17,0.04,1,0,Gym / Fitness,4534.46,212,29,3.9
2024-04-28,Sunday,1,0,Spring,Clear & Cold,54,57,30,0,0,0,Ice Cream / Cold Drinks,2821.07,352,26,3.6
2025-12-28,Sunday,1,0,Winter,Light Rain,27,35,18,0.02,1,0,Ice Cream / Cold Drinks,1767.5,220,12,5.2
2025-09-18,Thursday,0,0,Fall,Foggy,54,30,21,0.08,0,0,Ride-Hailing,18805.54,1044,28,6.6
2025-07-22,Tuesday,0,0,Summer,Sunny,87,90,30,0,0,0,Restaurant Dine-In,9663.79,214,24,2.1
2024-04-03,Wednesday,0,0,Spring,Windy,53,41,14,0,0,0,Retail Store,15125.97,432,6,4.7
2024-10-17,Thursday,0,0,Fall,Sunny,58,86,22,0,0,0,Food Delivery,7041.47,320,96,4.8
2024-02-13,Tuesday,0,0,Winter,Light Rain,26,36,23,0.09,1,0,Retail Store,11446.2,327,38,5.6
2025-11-16,Sunday,1,0,Fall,Sunny,52,32,10,0,0,0,Restaurant Dine-In,15612.25,346,8,4.9
2025-08-31,Sunday,1,0,Summer,Sunny,87,75,2,0,0,0,Food Delivery,11650.96,529,99,3.0
2025-11-26,Wednesday,0,0,Fall,Sunny,57,72,18,0,0,0,Ride-Hailing,17410.55,967,37,2.0
2025-01-16,Thursday,0,0,Winter,Sunny,22,77,28,0,0,0,Ice Cream / Cold Drinks,1112.66,139,28,6.8
2025-06-24,Tuesday,0,0,Summer,Hot & Humid,87,61,16,0,0,0,Outdoor Events,7118.72,237,26,5.6
2025-07-06,Sunday,1,0,Summer,Hot & Humid,96,72,32,0,0,0,Outdoor Events,8644.66,288,10,7.5
2024-08-03,Saturday,1,1,Summer,Hot & Humid,75,82,33,0,0,0,Restaurant Dine-In,17341.35,385,19,6.0
2025-05-02,Friday,0,0,Spring,Cloudy,60,85,24,0,0,0,Ride-Hailing,15375.37,854,40,4.6
2025-11-22,Saturday,1,0,Fall,Cloudy,69,90,28,0,0,0,Ice Cream / Cold Drinks,2949.42,368,13,2.1
2025-11-05,Wednesday,0,0,Fall,Clear & Cold,61,72,21,0,0,0,E-Commerce,24761.25,450,95,6.7
2024-09-10,Tuesday,0,0,Fall,Clear & Cold,56,55,9,0,0,0,Coffee Shop,3291.1,548,25,7.8
2025-04-02,Wednesday,0,0,Spring,Sunny,48,52,25,0,0,0,Restaurant Dine-In,9745.28,216,21,2.6
2024-04-18,Thursday,0,0,Spring,Cloudy,57,70,5,0,0,0,Ride-Hailing,18282.7,1015,14,3.0
2025-12-29,Monday,0,0,Winter,Cloudy,35,65,28,0,0,0,Ice Cream / Cold Drinks,2497.63,312,10,4.6
2025-02-19,Wednesday,0,0,Winter,Sunny,33,31,25,0,0,0,E-Commerce,26136.7,475,91,4.6
2024-03-28,Thursday,0,0,Spring,Sunny,63,70,16,0,0,0,Outdoor Events,8711.37,290,21,5.3
2025-05-31,Saturday,1,0,Spring,Cloudy,66,58,14,0,0,0,Ride-Hailing,19916.87,1106,10,4.2
2024-01-12,Friday,0,0,Winter,Heavy Rain,41,81,20,1.24,1,0,Restaurant Dine-In,9999.5,222,43,31.1
2024-04-19,Friday,0,0,Spring,Sunny,64,68,33,0,0,0,Retail Store,13595.08,388,21,4.8
2024-10-24,Thursday,0,0,Fall,Clear & Cold,50,39,17,0,0,0,Coffee Shop,3463.24,577,39,7.5
2024-07-05,Friday,0,0,Summer,Hot & Humid,76,61,17,0,0,0,Ice Cream / Cold Drinks,3664.59,458,23,5.4
2024-01-23,Tuesday,0,0,Winter,Clear & Cold,24,86,33,0,0,0,Ice Cream / Cold Drinks,1228.05,153,24,7.7
2024-11-19,Tuesday,0,1,Fall,Cloudy,65,40,17,0,0,0,Movie Theater,7794.07,519,30,6.9
2024-04-20,Saturday,1,0,Spring,Cloudy,64,35,22,0,0,0,Food Delivery,8883.73,403,88,4.3
2025-11-24,Monday,0,0,Fall,Sunny,65,33,15,0,0,0,Ice Cream / Cold Drinks,2347.85,293,17,3.2
2024-07-12,Friday,0,0,Summer,Sunny,93,32,16,0,0,0,Gym / Fitness,4084.64,184,23,6.6
2024-09-27,Friday,0,0,Fall,Light Rain,59,89,8,0.03,1,0,Outdoor Events,5468.0,182,40,6.6
2025-04-24,Thursday,0,0,Spring,Cloudy,65,78,26,0,0,0,Retail Store,13169.9,376,23,7.8
2024-07-06,Saturday,1,0,Summer,Light Rain,81,39,15,0.09,1,0,Gym / Fitness,3148.72,69,30,6.9
2025-01-17,Friday,0,0,Winter,Snow,34,64,6,2.07,0,1,E-Commerce,33630.68,611,91,6.9
2025-11-30,Sunday,1,0,Fall,Light Rain,62,56,2,0.25,1,0,Restaurant Dine-In,14244.2,316,34,4.9
2025-01-13,Monday,0,0,Winter,Cloudy,41,50,6,0,0,0,E-Commerce,22657.03,411,87,5.4
2025-01-22,Wednesday,0,0,Winter,Cloudy,30,79,22,0,0,0,Gym / Fitness,5026.78,208,11,7.1
2025-01-08,Wednesday,0,0,Winter,Windy,35,65,17,0,0,0,Outdoor Events,8822.02,294,31,4.4
2025-10-20,Monday,0,0,Fall,Cloudy,53,45,24,0,0,0,Food Delivery,8036.09,365,94,5.9
2024-06-08,Saturday,1,1,Summer,Light Rain,89,90,23,0.13,1,0,Retail Store,16667.37,476,33,4.2
2025-12-25,Thursday,0,0,Winter,Light Rain,36,44,7,0.19,1,0,Movie Theater,7162.96,477,36,4.3
2024-05-24,Friday,0,0,Spring,Windy,60,77,13,0,0,0,Movie Theater,6755.77,450,22,6.3
2024-11-26,Tuesday,0,0,Fall,Foggy,68,88,4,0.03,0,0,Retail Store,11480.28,328,24,5.1
2024-11-27,Wednesday,0,0,Fall,Thunderstorm,67,65,34,1.44,1,0,Gym / Fitness,3454.18,206,19,6.4
2025-02-10,Monday,0,0,Winter,Foggy,24,56,6,0.18,0,0,Food Delivery,9644.67,438,98,4.3
2025-11-10,Monday,0,0,Fall,Sunny,62,31,19,0,0,0,E-Commerce,26062.05,473,88,6.2
2024-03-22,Friday,0,0,Spring,Hot & Humid,62,61,11,0,0,0,Food Delivery,9198.02,418,92,5.2
2024-01-09,Tuesday,0,0,Winter,Light Rain,24,43,11,0.09,1,0,Outdoor Events,3037.68,101,38,7.6
2024-01-29,Monday,0,0,Winter,Light Rain,20,45,31,0.12,1,0,Ice Cream / Cold Drinks,629.51,78,39,5.7
2024-03-28,Thursday,0,0,Spring,Sunny,63,70,16,0,0,0,Restaurant Dine-In,11653.79,258,7,3.4
2024-08-03,Saturday,1,1,Summer,Hot & Humid,75,82,33,0,0,0,Retail Store,22121.24,632,25,3.8
2025-05-23,Friday,0,0,Spring,Sunny,48,80,30,0,0,0,Gym / Fitness,4666.82,269,28,7.2
2025-04-13,Sunday,1,0,Spring,Sunny,54,41,20,0,0,0,Outdoor Events,13029.5,434,21,2.8
2025-04-13,Sunday,1,0,Spring,Sunny,54,41,20,0,0,0,Gym / Fitness,3777.53,260,28,3.2
2025-09-15,Monday,0,0,Fall,Heavy Rain,63,52,14,1.82,1,0,Ice Cream / Cold Drinks,1118.83,139,24,6.3
2024-05-01,Wednesday,0,0,Spring,Sunny,58,63,16,0,0,0,Coffee Shop,2799.81,466,29,2.3
2024-02-10,Saturday,1,0,Winter,Clear & Cold,35,43,35,0,0,0,Outdoor Events,12118.67,403,34,6.2
2025-04-22,Tuesday,0,0,Spring,Clear & Cold,59,77,30,0,0,0,Outdoor Events,7020.63,234,34,4.4
2025-02-19,Wednesday,0,0,Winter,Sunny,33,31,25,0,0,0,Retail Store,14047.7,401,19,7.8
2025-01-04,Saturday,1,0,Winter,Clear & Cold,22,66,12,0,0,0,Ride-Hailing,23218.05,1289,11,5.4
2024-11-26,Tuesday,0,0,Fall,Foggy,68,88,4,0.03,0,0,Gym / Fitness,4394.69,70,36,7.5
2024-01-20,Saturday,1,0,Winter,Heavy Rain,22,39,5,0.56,1,0,E-Commerce,39295.68,714,91,3.6
2024-11-20,Wednesday,0,0,Fall,Foggy,62,64,7,0.16,0,0,E-Commerce,21390.89,388,96,7.2
2024-04-22,Monday,0,0,Spring,Cloudy,59,33,32,0,0,0,E-Commerce,21473.64,390,89,2.7
2024-11-01,Friday,0,0,Fall,Sunny,63,49,26,0,0,0,Food Delivery,8152.91,370,87,7.8
2024-08-22,Thursday,0,0,Summer,Clear & Cold,89,55,19,0,0,0,E-Commerce,26632.39,484,94,5.6
2024-01-01,Monday,0,0,Winter,Thunderstorm,20,61,16,0.54,1,0,E-Commerce,38271.58,695,98,4.0
2025-05-04,Sunday,1,0,Spring,Snow,45,37,6,2.62,0,1,Coffee Shop,3953.15,658,33,5.3
2024-05-27,Monday,0,0,Spring,Sunny,73,55,2,0,0,0,Outdoor Events,9322.9,310,29,3.8
2024-07-24,Wednesday,0,0,Summer,Clear & Cold,78,43,4,0,0,0,Ride-Hailing,17835.64,990,26,3.0
2025-03-11,Tuesday,0,0,Spring,Windy,54,69,28,0,0,0,Ice Cream / Cold Drinks,2248.71,281,40,6.7
2024-07-03,Wednesday,0,0,Summer,Hot & Humid,94,49,21,0,0,0,Gym / Fitness,3519.13,189,10,7.7
2024-05-07,Tuesday,0,0,Spring,Heavy Rain,75,52,20,0.9,1,0,Ride-Hailing,24034.64,1335,34,11.4
2024-05-06,Monday,0,0,Spring,Light Rain,62,78,14,0.05,1,0,Movie Theater,5806.51,387,18,4.1
2024-01-01,Monday,0,0,Winter,Thunderstorm,20,61,16,0.54,1,0,Outdoor Events,1350.0,45,39,25.3
2025-03-29,Saturday,1,0,Spring,Light Rain,57,91,14,0.17,1,0,E-Commerce,29854.37,542,89,7.0
2025-10-07,Tuesday,0,0,Fall,Windy,59,79,14,0,0,0,Retail Store,14451.67,412,21,4.4
2025-06-11,Wednesday,0,1,Summer,Sunny,79,51,29,0,0,0,Ice Cream / Cold Drinks,4329.89,541,22,4.8
2025-03-10,Monday,0,0,Spring,Cloudy,64,32,35,0,0,0,Gym / Fitness,4232.35,296,37,5.9
2025-08-19,Tuesday,0,0,Summer,Clear & Cold,78,43,29,0,0,0,Retail Store,13468.41,384,10,6.5
2025-03-13,Thursday,0,0,Spring,Thunderstorm,69,54,35,0.74,1,0,Ice Cream / Cold Drinks,1089.3,136,11,5.6
2024-05-08,Wednesday,0,0,Spring,Hot & Humid,75,40,15,0,0,0,Outdoor Events,10252.61,341,37,5.2
2024-03-05,Tuesday,0,0,Spring,Windy,72,90,19,0,0,0,Restaurant Dine-In,12108.83,269,23,5.9
2024-04-04,Thursday,0,0,Spring,Cloudy,52,87,13,0,0,0,Movie Theater,5949.63,396,18,5.7
2024-10-15,Tuesday,0,0,Fall,Foggy,70,66,9,0.29,0,0,Ice Cream / Cold Drinks,2567.74,320,12,6.8
2024-10-12,Saturday,1,0,Fall,Cloudy,63,38,8,0,0,0,Retail Store,19081.79,545,14,7.1
2024-02-05,Monday,0,0,Winter,Sunny,31,35,29,0,0,0,Restaurant Dine-In,9254.22,205,23,4.4
2024-05-20,Monday,0,0,Spring,Sunny,52,77,11,0,0,0,Food Delivery,8564.65,389,88,6.4
2025-05-11,Sunday,1,0,Spring,Heavy Rain,67,46,3,1.9,1,0,Ice Cream / Cold Drinks,2473.93,309,38,5.4
2025-02-20,Thursday,0,0,Winter,Sunny,45,83,31,0,0,0,Gym / Fitness,3958.36,51,26,3.4
2025-01-10,Friday,0,0,Winter,Sunny,39,32,21,0,0,0,Gym / Fitness,3803.72,234,18,5.3
2024-09-16,Monday,0,0,Fall,Sunny,53,32,8,0,0,0,Gym / Fitness,4727.1,164,17,6.4
2024-08-18,Sunday,1,0,Summer,Heavy Rain,76,36,26,1.6,1,0,Ice Cream / Cold Drinks,2687.13,335,36,7.0
2024-12-16,Monday,0,0,Winter,Heavy Rain,42,43,17,0.68,1,0,Restaurant Dine-In,9965.32,221,41,19.2
2025-01-21,Tuesday,0,0,Winter,Snow,28,95,26,1.06,0,1,E-Commerce,35285.23,641,91,3.2
2025-09-12,Friday,0,0,Fall,Windy,50,72,35,0,0,0,Outdoor Events,7044.61,234,29,4.3
2025-10-30,Thursday,0,0,Fall,Light Rain,53,79,12,0.12,1,0,Food Delivery,10188.65,463,86,5.7
2025-03-26,Wednesday,0,0,Spring,Light Rain,71,44,34,0.06,1,0,Ride-Hailing,23378.69,1298,10,4.2
2024-01-29,Monday,0,0,Winter,Light Rain,20,45,31,0.12,1,0,E-Commerce,29376.4,534,98,2.7
2025-04-23,Wednesday,0,0,Spring,Clear & Cold,66,91,5,0,0,0,Coffee Shop,3486.85,581,13,4.1
2024-03-22,Friday,0,0,Spring,Hot & Humid,62,61,11,0,0,0,Restaurant Dine-In,12039.51,267,25,7.0
2025-10-05,Sunday,1,0,Fall,Thunderstorm,58,85,20,0.67,1,0,Coffee Shop,4481.86,746,30,2.4
2024-04-25,Thursday,0,0,Spring,Hot & Humid,65,76,27,0,0,0,Food Delivery,8270.24,375,94,2.8
2024-02-02,Friday,0,0,Winter,Windy,30,77,11,0,0,0,Restaurant Dine-In,9796.03,217,7,4.6
2024-04-17,Wednesday,0,0,Spring,Windy,66,66,29,0,0,0,Coffee Shop,3076.01,512,15,7.9
2024-03-31,Sunday,1,0,Spring,Cloudy,71,37,11,0,0,0,Coffee Shop,3527.46,587,11,7.0
2024-01-19,Friday,0,0,Winter,Light Rain,34,62,16,0.04,1,0,E-Commerce,32395.27,589,93,2.3
2024-01-26,Friday,0,0,Winter,Snow,44,42,30,1.08,0,1,Outdoor Events,1350.0,45,40,19.5
2025-08-24,Sunday,1,0,Summer,Sunny,95,46,19,0,0,0,Restaurant Dine-In,15181.99,337,15,6.5
2024-03-27,Wednesday,0,1,Spring,Sunny,60,55,10,0,0,0,E-Commerce,33188.67,603,95,3.0
2025-09-25,Thursday,0,0,Fall,Foggy,60,87,2,0.07,0,0,Gym / Fitness,4410.14,72,30,5.8
2024-10-01,Tuesday,0,0,Fall,Cloudy,66,83,15,0,0,0,Food Delivery,8626.98,392,97,2.7
2024-08-14,Wednesday,0,0,Summer,Heavy Rain,94,80,26,0.65,1,0,Restaurant Dine-In,7026.66,156,38,14.6
2024-08-17,Saturday,1,0,Summer,Light Rain,89,38,7,0.17,1,0,Gym / Fitness,3627.18,223,18,2.9
2024-06-16,Sunday,1,0,Summer,Hot & Humid,97,90,10,0,0,0,Retail Store,19649.18,561,22,5.0
2025-02-22,Saturday,1,0,Winter,Snow,42,38,6,3.94,0,1,Retail Store,13657.64,390,28,7.5
2024-10-24,Thursday,0,0,Fall,Clear & Cold,50,39,17,0,0,0,Gym / Fitness,4868.88,101,20,7.3
2025-03-04,Tuesday,0,0,Spring,Clear & Cold,55,45,7,0,0,0,Ride-Hailing,19497.03,1083,34,4.7
2024-12-29,Sunday,1,0,Winter,Clear & Cold,22,54,33,0,0,0,Movie Theater,9456.15,630,29,2.9
2024-02-28,Wednesday,0,0,Winter,Foggy,32,61,31,0.11,0,0,E-Commerce,29486.12,536,86,4.4
2024-09-02,Monday,0,0,Fall,Cloudy,68,41,31,0,0,0,Gym / Fitness,4739.73,196,25,3.6
2024-10-04,Friday,0,0,Fall,Sunny,65,83,26,0,0,0,Restaurant Dine-In,9331.03,207,10,3.8
2024-09-26,Thursday,0,0,Fall,Clear & Cold,49,92,4,0,0,0,Gym / Fitness,3798.38,224,11,5.7
2024-06-03,Monday,0,0,Summer,Sunny,90,58,11,0,0,0,Outdoor Events,8407.92,280,29,3.5
2024-12-12,Thursday,0,0,Winter,Cloudy,41,68,12,0,0,0,Outdoor Events,8589.97,286,13,7.6
2024-05-09,Thursday,0,0,Spring,Sunny,59,52,31,0,0,0,Restaurant Dine-In,9199.16,204,25,5.2
2025-06-28,Saturday,1,0,Summer,Thunderstorm,84,43,9,1.2,1,0,Coffee Shop,3918.31,653,39,5.0
2025-09-21,Sunday,1,0,Fall,Sunny,60,66,2,0,0,0,E-Commerce,26309.85,478,85,6.1
2024-09-09,Monday,0,0,Fall,Foggy,64,37,24,0.01,0,0,Restaurant Dine-In,10399.23,231,10,4.4
2025-01-23,Thursday,0,0,Winter,Light Rain,20,34,9,0.1,1,0,Food Delivery,11570.7,525,91,2.7
2025-10-05,Sunday,1,0,Fall,Thunderstorm,58,85,20,0.67,1,0,E-Commerce,36497.77,663,85,2.0
2025-02-04,Tuesday,0,0,Winter,Foggy,44,36,4,0.26,0,0,Restaurant Dine-In,13192.8,293,8,7.6
2025-12-30,Tuesday,0,0,Winter,Heavy Rain,23,69,28,0.67,1,0,Food Delivery,13297.06,604,87,12.8
2025-07-03,Thursday,0,0,Summer,Thunderstorm,89,44,24,1.95,1,0,Gym / Fitness,3353.37,245,15,5.7
2025-03-16,Sunday,1,0,Spring,Cloudy,71,32,23,0,0,0,Outdoor Events,11876.04,395,34,3.3
2024-02-20,Tuesday,0,0,Winter,Heavy Rain,36,35,4,0.37,1,0,Movie Theater,7202.67,480,30,6.7
2025-08-24,Sunday,1,0,Summer,Sunny,95,46,19,0,0,0,Movie Theater,9659.04,643,12,5.4
2025-10-06,Monday,0,0,Fall,Light Rain,67,94,33,0.03,1,0,E-Commerce,30569.1,555,91,6.2
2024-08-20,Tuesday,0,0,Summer,Hot & Humid,93,31,16,0,0,0,E-Commerce,26783.33,486,99,6.4
2024-07-24,Wednesday,0,0,Summer,Clear & Cold,78,43,4,0,0,0,Ice Cream / Cold Drinks,3873.36,484,37,2.6
2024-12-23,Monday,0,0,Winter,Sunny,45,88,18,0,0,0,Ride-Hailing,19558.34,1086,16,3.6
2025-10-15,Wednesday,0,0,Fall,Light Rain,63,43,13,0.04,1,0,Ice Cream / Cold Drinks,2017.88,252,35,5.2
2025-10-15,Wednesday,0,0,Fall,Light Rain,63,43,13,0.04,1,0,E-Commerce,25107.46,456,89,6.9
2025-08-31,Sunday,1,0,Summer,Sunny,87,75,2,0,0,0,Restaurant Dine-In,15678.72,348,13,4.5
2024-07-05,Friday,0,0,Summer,Hot & Humid,76,61,17,0,0,0,Food Delivery,7955.57,361,87,7.2
2024-04-18,Thursday,0,0,Spring,Cloudy,57,70,5,0,0,0,Food Delivery,9015.68,409,99,7.0
2024-01-11,Thursday,0,0,Winter,Light Rain,32,38,19,0.11,1,0,Food Delivery,10671.95,485,95,7.6
