date,query,product,position,impressions,clicks,add_to_cart,purchases,revenue,rating,review_count,price,category
2025-02-14,backpack travel,Tortuga Outbreaker,3,216,22,7,2,267.02,4.8,866,102.12,backpack travel
2025-02-14,backpack travel,Cotopaxi Allpa 35L,4,190,9,3,0,0.0,3.6,2892,109.62,backpack travel
2025-02-14,backpack travel,Away F.A.R.,5,160,9,2,0,0.0,4.6,509,148.09,backpack travel
2025-02-14,backpack travel,North Face Borealis,6,140,4,0,0,0.0,4.9,229,297.39,backpack travel
2025-02-14,backpack travel,Osprey Farpoint 40,7,102,7,1,0,0.0,3.9,2889,180.45,backpack travel
2025-02-14,backpack travel,Aer Travel Pack 3,8,92,10,2,0,0.0,4.4,2126,25.16,backpack travel
2025-02-14,backpack travel,REI Trail 40,9,100,9,2,0,0.0,4.7,4090,146.05,backpack travel
2025-02-14,backpack travel,Patagonia Black Hole,10,109,2,0,0,0.0,3.6,1285,230.2,backpack travel
2025-02-15,backpack travel,Osprey Farpoint 40,1,483,59,20,5,763.58,3.0,1051,24.87,backpack travel
2025-02-15,backpack travel,Tortuga Outbreaker,2,281,18,2,1,120.6,3.3,2799,55.35,backpack travel
2025-02-15,backpack travel,Peak Design Travel,3,204,25,5,3,104.3,3.9,395,190.64,backpack travel
2025-02-15,backpack travel,Nomatic Travel Pack,4,187,14,2,0,0.0,3.5,1327,292.53,backpack travel
2025-02-15,backpack travel,Away F.A.R.,5,179,9,2,0,0.0,4.6,495,118.6,backpack travel
2025-02-15,backpack travel,Cotopaxi Allpa 35L,6,112,5,1,0,0.0,4.8,939,205.18,backpack travel
2025-02-15,backpack travel,REI Trail 40,7,147,20,4,0,0.0,3.7,1791,125.11,backpack travel
2025-02-15,backpack travel,Aer Travel Pack 3,8,123,15,2,0,0.0,3.1,1407,19.62,backpack travel
2025-02-15,backpack travel,Patagonia Black Hole,9,113,2,0,0,0.0,4.6,1187,81.04,backpack travel
2025-02-15,backpack travel,North Face Borealis,10,80,1,0,0,0.0,3.6,4944,119.13,backpack travel
2025-02-16,backpack travel,Osprey Farpoint 40,1,481,81,20,8,619.24,3.5,2226,206.84,backpack travel
2025-02-16,backpack travel,Tortuga Outbreaker,2,290,25,8,2,42.14,4.8,1787,32.81,backpack travel
2025-02-16,backpack travel,Peak Design Travel,3,244,14,2,1,46.15,3.9,4904,262.41,backpack travel
2025-02-16,backpack travel,Nomatic Travel Pack,4,217,12,4,0,0.0,3.3,3266,19.56,backpack travel
2025-02-16,backpack travel,Away F.A.R.,5,163,10,2,0,0.0,4.7,3698,287.07,backpack travel
2025-02-16,backpack travel,Cotopaxi Allpa 35L,6,169,8,1,0,0.0,4.6,281,199.35,backpack travel
2025-02-16,backpack travel,REI Trail 40,7,109,13,3,0,0.0,3.7,1356,52.9,backpack travel
2025-02-16,backpack travel,Aer Travel Pack 3,8,115,12,3,0,0.0,3.1,1993,192.46,backpack travel
2025-02-16,backpack travel,Patagonia Black Hole,9,93,1,0,0,0.0,3.1,908,278.62,backpack travel
2025-02-16,backpack travel,North Face Borealis,10,114,2,0,0,0.0,4.3,1073,145.45,backpack travel
2025-02-17,backpack travel,Away F.A.R.,1,509,54,17,3,218.09,3.1,1229,289.9,backpack travel
2025-02-17,backpack travel,REI Trail 40,2,331,51,12,1,135.1,3.6,4818,226.99,backpack travel
2025-02-17,backpack travel,Cotopaxi Allpa 35L,3,249,18,2,0,0.0,4.2,3405,142.94,backpack travel
2025-02-17,backpack travel,Nomatic Travel Pack,4,215,7,2,0,0.0,4.7,1956,285.31,backpack travel
2025-02-17,backpack travel,Peak Design Travel,5,184,11,2,1,88.44,3.7,3264,12.79,backpack travel
2025-02-17,backpack travel,Patagonia Black Hole,6,146,5,1,1,176.38,4.2,3324,102.87,backpack travel
2025-02-17,backpack travel,Tortuga Outbreaker,7,123,10,2,0,0.0,4.2,955,32.31,backpack travel
2025-02-17,backpack travel,Osprey Farpoint 40,8,117,8,2,0,0.0,4.4,1472,240.99,backpack travel
2025-02-17,backpack travel,Aer Travel Pack 3,9,114,9,3,0,0.0,3.3,4981,51.19,backpack travel
2025-02-17,backpack travel,North Face Borealis,10,91,1,0,0,0.0,4.7,3207,35.13,backpack travel
2025-02-18,backpack travel,Osprey Farpoint 40,1,513,65,24,5,313.98,3.7,4276,270.46,backpack travel
2025-02-18,backpack travel,Tortuga Outbreaker,2,310,44,6,6,573.96,4.2,1781,78.12,backpack travel
2025-02-18,backpack travel,Peak Design Travel,3,243,18,6,2,301.24,3.9,1797,123.79,backpack travel
2025-02-18,backpack travel,Nomatic Travel Pack,4,199,7,2,0,0.0,3.8,3334,120.94,backpack travel
2025-02-18,backpack travel,Away F.A.R.,5,165,5,1,0,0.0,3.7,426,17.32,backpack travel
2025-02-18,backpack travel,Cotopaxi Allpa 35L,6,123,7,2,0,0.0,4.4,139,91.46,backpack travel
2025-02-18,backpack travel,REI Trail 40,7,153,12,4,0,0.0,3.9,722,86.81,backpack travel
2025-02-18,backpack travel,Aer Travel Pack 3,8,129,11,3,0,0.0,4.0,4669,76.02,backpack travel
2025-02-18,backpack travel,Patagonia Black Hole,9,88,2,0,0,0.0,4.2,4684,105.04,backpack travel
2025-02-18,backpack travel,North Face Borealis,10,79,1,0,0,0.0,4.5,2029,282.57,backpack travel
2025-02-19,backpack travel,Osprey Farpoint 40,1,525,92,14,8,1232.97,3.9,4229,34.79,backpack travel
2025-02-19,backpack travel,Tortuga Outbreaker,2,316,41,15,5,171.96,3.8,626,202.79,backpack travel
2025-02-19,backpack travel,Peak Design Travel,3,202,20,5,2,307.93,4.1,521,86.2,backpack travel
2025-02-19,backpack travel,Nomatic Travel Pack,4,198,8,1,0,0.0,3.5,2485,105.5,backpack travel
2025-02-19,backpack travel,Away F.A.R.,5,140,5,1,0,0.0,3.5,1106,209.96,backpack travel
2025-02-19,backpack travel,Cotopaxi Allpa 35L,6,157,9,1,0,0.0,3.6,2863,79.05,backpack travel
2025-02-19,backpack travel,REI Trail 40,7,118,10,2,0,0.0,4.6,1532,174.34,backpack travel
2025-02-19,backpack travel,Aer Travel Pack 3,8,144,14,4,0,0.0,3.7,571,132.4,backpack travel
2025-02-19,backpack travel,Patagonia Black Hole,9,111,2,0,0,0.0,3.6,880,75.17,backpack travel
2025-02-19,backpack travel,North Face Borealis,10,106,2,0,0,0.0,3.7,3813,103.88,backpack travel
2025-02-20,backpack travel,Tortuga Outbreaker,1,502,44,6,6,239.41,3.3,4706,44.42,backpack travel
2025-02-20,backpack travel,Away F.A.R.,2,322,14,5,0,0.0,4.7,3375,281.81,backpack travel
2025-02-20,backpack travel,Aer Travel Pack 3,3,228,34,13,0,0.0,4.6,3108,142.86,backpack travel
2025-02-20,backpack travel,Osprey Farpoint 40,4,206,22,6,2,163.45,4.9,4765,31.82,backpack travel
2025-02-20,backpack travel,Nomatic Travel Pack,5,170,8,2,0,0.0,4.5,1139,67.22,backpack travel
2025-02-20,backpack travel,Peak Design Travel,6,129,13,4,1,121.07,4.4,2380,78.0,backpack travel
2025-02-20,backpack travel,Cotopaxi Allpa 35L,7,140,3,0,0,0.0,3.3,4983,40.04,backpack travel
2025-02-20,backpack travel,Patagonia Black Hole,8,112,2,0,0,0.0,3.5,2249,52.9,backpack travel
2025-02-20,backpack travel,REI Trail 40,9,86,7,2,0,0.0,3.2,4846,254.01,backpack travel
2025-02-20,backpack travel,North Face Borealis,10,81,2,0,0,0.0,4.2,1915,84.64,backpack travel
2025-02-21,backpack travel,Away F.A.R.,1,516,46,9,1,151.08,3.9,209,96.54,backpack travel
2025-02-21,backpack travel,REI Trail 40,2,290,52,11,0,0.0,3.9,1662,295.56,backpack travel
2025-02-21,backpack travel,Nomatic Travel Pack,3,246,12,4,0,0.0,4.2,538,269.21,backpack travel
2025-02-21,backpack travel,Peak Design Travel,4,183,12,2,1,155.54,4.3,2946,262.77,backpack travel
2025-02-21,backpack travel,North Face Borealis,5,187,8,2,1,133.2,4.8,2661,97.78,backpack travel
2025-02-21,backpack travel,Patagonia Black Hole,6,143,5,1,0,0.0,3.3,3270,277.68,backpack travel
2025-02-21,backpack travel,Osprey Farpoint 40,7,106,8,1,1,181.93,4.5,350,60.38,backpack travel
2025-02-21,backpack travel,Tortuga Outbreaker,8,118,10,2,1,36.92,4.1,829,229.39,backpack travel
2025-02-21,backpack travel,Cotopaxi Allpa 35L,9,119,5,0,0,0.0,4.9,4899,185.46,backpack travel
2025-02-21,backpack travel,Aer Travel Pack 3,10,75,9,2,0,0.0,3.4,4247,290.24,backpack travel
2025-02-22,backpack travel,Patagonia Black Hole,1,497,31,8,4,238.35,3.0,1950,120.94,backpack travel
2025-02-22,backpack travel,Away F.A.R.,2,282,13,3,0,0.0,4.5,3080,289.35,backpack travel
2025-02-22,backpack travel,Tortuga Outbreaker,3,252,15,5,1,161.05,4.2,13,202.28,backpack travel
2025-02-22,backpack travel,Osprey Farpoint 40,4,183,17,4,1,197.65,5.0,441,89.13,backpack travel
2025-02-22,backpack travel,North Face Borealis,5,167,4,1,0,0.0,3.2,3098,267.77,backpack travel
2025-02-22,backpack travel,Peak Design Travel,6,147,14,4,1,73.0,4.1,2122,152.51,backpack travel
2025-02-22,backpack travel,Cotopaxi Allpa 35L,7,114,3,1,0,0.0,4.3,2832,81.56,backpack travel
2025-02-22,backpack travel,Aer Travel Pack 3,8,93,9,1,0,0.0,4.7,3569,42.54,backpack travel
2025-02-22,backpack travel,REI Trail 40,9,122,10,2,0,0.0,3.5,3827,46.45,backpack travel
2025-02-22,backpack travel,Nomatic Travel Pack,10,93,3,1,0,0.0,4.3,4776,95.34,backpack travel
2025-02-23,backpack travel,Peak Design Travel,1,511,57,11,6,670.36,4.9,1227,189.15,backpack travel
2025-02-23,backpack travel,Aer Travel Pack 3,2,304,49,11,0,0.0,4.9,4399,212.79,backpack travel
2025-02-23,backpack travel,Away F.A.R.,3,243,13,3,0,0.0,4.6,3362,81.7,backpack travel
2025-02-23,backpack travel,Patagonia Black Hole,4,182,6,1,0,0.0,3.3,2219,75.71,backpack travel
2025-02-23,backpack travel,REI Trail 40,5,176,20,5,0,0.0,3.2,959,289.87,backpack travel
2025-02-23,backpack travel,Tortuga Outbreaker,6,139,9,2,0,0.0,3.7,1609,185.59,backpack travel
2025-02-23,backpack travel,Nomatic Travel Pack,7,157,6,1,0,0.0,3.7,1062,186.01,backpack travel
2025-02-23,backpack travel,North Face Borealis,8,120,2,0,0,0.0,3.9,1242,160.95,backpack travel
2025-02-23,backpack travel,Osprey Farpoint 40,9,97,7,1,0,0.0,4.7,2461,274.59,backpack travel
2025-02-23,backpack travel,Cotopaxi Allpa 35L,10,74,2,0,0,0.0,3.1,2077,99.91,backpack travel
2025-02-24,backpack travel,Osprey Farpoint 40,1,525,43,8,4,683.55,4.8,4517,286.65,backpack travel
2025-02-24,backpack travel,Tortuga Outbreaker,2,300,31,10,2,38.36,3.3,3982,194.62,backpack travel
2025-02-24,backpack travel,Peak Design Travel,3,230,29,6,3,156.59,3.9,3125,280.84,backpack travel
2025-02-24,backpack travel,Nomatic Travel Pack,4,210,14,5,0,0.0,4.8,4682,245.46,backpack travel
2025-02-24,backpack travel,Away F.A.R.,5,163,7,1,0,0.0,4.4,2906,232.3,backpack travel
2025-02-24,backpack travel,Cotopaxi Allpa 35L,6,170,5,0,0,0.0,4.6,1881,91.34,backpack travel
2025-02-24,backpack travel,REI Trail 40,7,149,15,2,0,0.0,4.5,4098,24.46,backpack travel
2025-02-24,backpack travel,Aer Travel Pack 3,8,95,10,3,0,0.0,3.2,1735,189.27,backpack travel
2025-02-24,backpack travel,Patagonia Black Hole,9,77,1,0,0,0.0,3.2,3624,84.45,backpack travel
2025-02-24,backpack travel,North Face Borealis,10,112,3,0,0,0.0,3.7,3042,103.38,backpack travel
2025-02-25,backpack travel,Aer Travel Pack 3,1,490,91,32,1,67.46,3.5,1736,248.77,backpack travel
2025-02-25,backpack travel,Cotopaxi Allpa 35L,2,292,24,8,1,118.25,4.8,3404,109.37,backpack travel
2025-02-25,backpack travel,Tortuga Outbreaker,3,237,29,5,2,137.65,3.1,1139,95.43,backpack travel
2025-02-25,backpack travel,REI Trail 40,4,172,17,5,0,0.0,4.6,2164,243.32,backpack travel
2025-02-25,backpack travel,North Face Borealis,5,134,3,1,0,0.0,3.6,982,289.91,backpack travel
2025-02-25,backpack travel,Away F.A.R.,6,155,7,1,0,0.0,4.4,1924,281.23,backpack travel
2025-02-25,backpack travel,Peak Design Travel,7,143,11,4,1,145.16,3.9,4491,218.72,backpack travel
2025-02-25,backpack travel,Osprey Farpoint 40,8,95,8,1,0,0.0,4.6,148,266.53,backpack travel
2025-02-25,backpack travel,Nomatic Travel Pack,9,119,3,0,0,0.0,3.8,4278,42.91,backpack travel
2025-02-25,backpack travel,Patagonia Black Hole,10,74,2,0,0,0.0,3.1,1939,276.34,backpack travel
2025-02-26,backpack travel,Osprey Farpoint 40,1,526,63,9,7,726.16,4.4,2925,140.42,backpack travel
2025-02-26,backpack travel,Tortuga Outbreaker,2,333,30,6,4,373.08,3.1,579,185.66,backpack travel
2025-02-26,backpack travel,Peak Design Travel,3,244,17,5,1,159.35,4.0,2049,181.63,backpack travel
2025-02-26,backpack travel,Nomatic Travel Pack,4,195,12,3,0,0.0,3.5,2159,290.67,backpack travel
2025-02-26,backpack travel,Away F.A.R.,5,141,4,1,0,0.0,3.5,92,186.09,backpack travel
2025-02-26,backpack travel,Cotopaxi Allpa 35L,6,150,8,1,0,0.0,4.0,4279,269.54,backpack travel
2025-02-26,backpack travel,REI Trail 40,7,137,13,4,0,0.0,4.9,744,17.12,backpack travel
2025-02-26,backpack travel,Aer Travel Pack 3,8,140,16,4,0,0.0,3.9,2631,247.81,backpack travel
2025-02-26,backpack travel,Patagonia Black Hole,9,137,4,0,0,0.0,3.6,3198,123.45,backpack travel
2025-02-26,backpack travel,North Face Borealis,10,108,2,0,0,0.0,3.7,2723,224.33,backpack travel
2025-02-27,backpack travel,North Face Borealis,1,501,26,6,3,195.42,4.6,4510,258.09,backpack travel
2025-02-27,backpack travel,Patagonia Black Hole,2,306,7,1,0,0.0,4.3,3747,105.18,backpack travel
2025-02-27,backpack travel,Nomatic Travel Pack,3,240,9,3,0,0.0,4.2,4348,79.92,backpack travel
2025-02-27,backpack travel,Away F.A.R.,4,163,5,1,0,0.0,3.2,437,76.57,backpack travel
2025-02-27,backpack travel,REI Trail 40,5,163,16,3,0,0.0,4.5,4904,141.63,backpack travel
2025-02-27,backpack travel,Peak Design Travel,6,150,10,2,1,75.45,4.9,1285,135.08,backpack travel
2025-02-27,backpack travel,Aer Travel Pack 3,7,127,11,2,0,0.0,4.9,1743,70.28,backpack travel
2025-02-27,backpack travel,Cotopaxi Allpa 35L,8,87,4,0,0,0.0,3.9,4372,190.67,backpack travel
2025-02-27,backpack travel,Tortuga Outbreaker,9,88,4,0,0,0.0,4.7,1763,97.84,backpack travel
2025-02-27,backpack travel,Osprey Farpoint 40,10,105,8,2,0,0.0,3.7,3269,281.65,backpack travel
2025-02-28,backpack travel,Osprey Farpoint 40,1,474,65,15,5,939.88,4.2,4789,269.89,backpack travel
2025-02-28,backpack travel,Tortuga Outbreaker,2,313,28,7,2,307.76,4.8,3606,134.0,backpack travel
2025-02-28,backpack travel,Peak Design Travel,3,213,23,9,3,548.45,3.4,3429,281.21,backpack travel
2025-02-28,backpack travel,Nomatic Travel Pack,4,208,11,4,0,0.0,3.9,4790,113.85,backpack travel
2025-02-28,backpack travel,Away F.A.R.,5,174,7,1,0,0.0,4.1,3002,282.91,backpack travel
2025-02-28,backpack travel,Cotopaxi Allpa 35L,6,115,5,1,0,0.0,3.6,2771,29.32,backpack travel
2025-02-28,backpack travel,REI Trail 40,7,121,14,5,0,0.0,4.7,3391,155.89,backpack travel
2025-02-28,backpack travel,Aer Travel Pack 3,8,86,8,3,0,0.0,4.0,2935,23.45,backpack travel
2025-02-28,backpack travel,Patagonia Black Hole,9,123,3,0,0,0.0,4.7,3202,73.91,backpack travel
2025-02-28,backpack travel,North Face Borealis,10,114,3,0,0,0.0,3.6,3430,51.24,backpack travel
2025-03-01,backpack travel,Osprey Farpoint 40,1,470,77,23,9,406.0,3.3,2751,60.69,backpack travel
2025-03-01,backpack travel,Tortuga Outbreaker,2,288,36,6,4,475.2,4.6,2317,86.98,backpack travel
2025-03-01,backpack travel,Peak Design Travel,3,253,21,7,3,512.25,3.8,2665,287.34,backpack travel
2025-03-01,backpack travel,Nomatic Travel Pack,4,165,12,3,0,0.0,3.9,760,101.38,backpack travel
2025-03-01,backpack travel,Away F.A.R.,5,138,5,1,0,0.0,4.6,4911,79.72,backpack travel
2025-03-01,backpack travel,Cotopaxi Allpa 35L,6,146,6,1,0,0.0,4.0,2412,175.44,backpack travel
2025-03-01,backpack travel,REI Trail 40,7,138,17,2,0,0.0,4.2,1835,283.76,backpack travel
2025-03-01,backpack travel,Aer Travel Pack 3,8,145,17,3,0,0.0,4.1,3888,199.16,backpack travel
2025-03-01,backpack travel,Patagonia Black Hole,9,97,1,0,0,0.0,4.1,4077,203.54,backpack travel
2025-03-01,backpack travel,North Face Borealis,10,117,3,0,0,0.0,4.8,3477,79.26,backpack travel
2025-03-02,backpack travel,Osprey Farpoint 40,1,471,64,23,7,229.71,3.6,33,91.73,backpack travel
2025-03-02,backpack travel,Tortuga Outbreaker,2,325,29,5,3,397.49,4.3,2215,27.86,backpack travel
2025-03-02,backpack travel,Peak Design Travel,3,255,27,7,3,248.7,3.5,2392,113.71,backpack travel
2025-03-02,backpack travel,Nomatic Travel Pack,4,206,9,1,0,0.0,4.4,2421,245.96,backpack travel
2025-03-02,backpack travel,Away F.A.R.,5,188,9,2,0,0.0,3.5,305,251.62,backpack travel
2025-03-02,backpack travel,Cotopaxi Allpa 35L,6,147,6,1,0,0.0,3.2,999,185.8,backpack travel
2025-03-02,backpack travel,REI Trail 40,7,134,12,3,0,0.0,3.0,3637,250.24,backpack travel
2025-03-02,backpack travel,Aer Travel Pack 3,8,123,16,5,0,0.0,3.8,3481,180.22,backpack travel
2025-03-02,backpack travel,Patagonia Black Hole,9,84,1,0,0,0.0,3.5,4569,69.44,backpack travel
2025-03-02,backpack travel,North Face Borealis,10,123,3,0,0,0.0,3.7,1321,150.47,backpack travel
2025-03-03,backpack travel,Osprey Farpoint 40,1,514,62,11,7,275.16,4.2,914,247.98,backpack travel
2025-03-03,backpack travel,Tortuga Outbreaker,2,301,33,5,4,246.35,4.8,4300,197.05,backpack travel
2025-03-03,backpack travel,Peak Design Travel,3,232,20,4,1,46.4,4.6,1136,17.87,backpack travel
2025-03-03,backpack travel,Nomatic Travel Pack,4,198,13,4,0,0.0,3.8,908,106.96,backpack travel
2025-03-03,backpack travel,Away F.A.R.,5,181,9,3,0,0.0,4.1,3476,68.13,backpack travel
2025-03-03,backpack travel,Cotopaxi Allpa 35L,6,142,6,1,0,0.0,4.4,1998,222.39,backpack travel
2025-03-03,backpack travel,REI Trail 40,7,145,15,2,0,0.0,4.1,735,192.67,backpack travel
2025-03-03,backpack travel,Aer Travel Pack 3,8,128,15,4,0,0.0,3.5,3886,186.93,backpack travel
2025-03-03,backpack travel,Patagonia Black Hole,9,133,3,0,0,0.0,3.3,677,192.55,backpack travel
2025-03-03,backpack travel,North Face Borealis,10,97,1,0,0,0.0,4.0,3984,233.85,backpack travel
2025-03-04,backpack travel,Osprey Farpoint 40,1,485,74,23,8,1323.24,4.7,571,65.67,backpack travel
2025-03-04,backpack travel,Tortuga Outbreaker,2,337,26,9,3,505.95,3.4,453,98.52,backpack travel
2025-03-04,backpack travel,Peak Design Travel,3,234,18,4,2,118.51,4.2,4228,235.13,backpack travel
2025-03-04,backpack travel,Nomatic Travel Pack,4,208,12,2,0,0.0,3.2,291,242.35,backpack travel
2025-03-04,backpack travel,Away F.A.R.,5,141,8,1,0,0.0,4.4,1536,158.25,backpack travel
2025-03-04,backpack travel,Cotopaxi Allpa 35L,6,122,4,1,0,0.0,4.1,1838,257.04,backpack travel
2025-03-04,backpack travel,REI Trail 40,7,148,13,2,0,0.0,3.1,495,253.49,backpack travel
2025-03-04,backpack travel,Aer Travel Pack 3,8,133,15,5,0,0.0,3.2,1838,74.66,backpack travel
2025-03-04,backpack travel,Patagonia Black Hole,9,135,3,0,0,0.0,3.3,679,192.17,backpack travel
2025-03-04,backpack travel,North Face Borealis,10,90,2,0,0,0.0,3.8,3024,299.79,backpack travel
2025-03-05,backpack travel,Osprey Farpoint 40,1,475,42,6,6,99.65,3.3,4221,49.7,backpack travel
2025-03-05,backpack travel,Tortuga Outbreaker,2,283,37,12,3,298.67,3.8,2340,218.52,backpack travel
2025-03-05,backpack travel,Peak Design Travel,3,241,19,6,2,173.88,3.3,2018,267.7,backpack travel
2025-03-05,backpack travel,Nomatic Travel Pack,4,180,6,1,0,0.0,4.8,3098,167.11,backpack travel
2025-03-05,backpack travel,Away F.A.R.,5,176,12,1,0,0.0,3.3,4625,33.96,backpack travel
2025-03-05,backpack travel,Cotopaxi Allpa 35L,6,164,8,2,0,0.0,3.7,4793,90.62,backpack travel
2025-03-05,backpack travel,REI Trail 40,7,136,14,2,0,0.0,4.8,461,93.76,backpack travel
2025-03-05,backpack travel,Aer Travel Pack 3,8,102,12,2,0,0.0,4.7,3384,76.97,backpack travel
2025-03-05,backpack travel,Patagonia Black Hole,9,93,2,0,0,0.0,4.7,2476,84.99,backpack travel
2025-03-05,backpack travel,North Face Borealis,10,95,2,0,0,0.0,3.6,2616,56.41,backpack travel
2025-03-06,backpack travel,Tortuga Outbreaker,1,527,43,16,4,120.84,3.6,636,78.9,backpack travel
2025-03-06,backpack travel,Cotopaxi Allpa 35L,2,315,14,4,0,0.0,4.0,2145,162.81,backpack travel
2025-03-06,backpack travel,Away F.A.R.,3,240,11,2,0,0.0,4.6,3625,223.97,backpack travel
2025-03-06,backpack travel,Osprey Farpoint 40,4,182,12,2,1,62.62,3.6,22,217.81,backpack travel
2025-03-06,backpack travel,Aer Travel Pack 3,5,186,23,4,0,0.0,3.9,1488,76.58,backpack travel
2025-03-06,backpack travel,Nomatic Travel Pack,6,167,10,2,0,0.0,3.1,3966,110.21,backpack travel
2025-03-06,backpack travel,Peak Design Travel,7,150,10,2,1,24.61,3.3,4890,275.94,backpack travel
2025-03-06,backpack travel,REI Trail 40,8,124,13,4,0,0.0,3.4,3064,56.2,backpack travel
2025-03-06,backpack travel,North Face Borealis,9,77,2,0,0,0.0,3.7,4483,268.84,backpack travel
2025-03-06,backpack travel,Patagonia Black Hole,10,119,2,0,0,0.0,4.1,2313,242.03,backpack travel
2025-03-07,backpack travel,Osprey Farpoint 40,1,493,82,19,10,1180.03,4.0,4748,159.61,backpack travel
2025-03-07,backpack travel,Tortuga Outbreaker,2,322,38,13,4,734.82,4.2,2224,62.59,backpack travel
2025-03-07,backpack travel,Peak Design Travel,3,208,19,4,2,237.31,4.6,26,129.4,backpack travel
2025-03-07,backpack travel,Nomatic Travel Pack,4,171,7,2,0,0.0,3.6,1550,245.12,backpack travel
2025-03-07,backpack travel,Away F.A.R.,5,144,5,0,0,0.0,4.2,1055,191.38,backpack travel
2025-03-07,backpack travel,Cotopaxi Allpa 35L,6,129,4,1,0,0.0,3.4,1225,90.34,backpack travel
2025-03-07,backpack travel,REI Trail 40,7,110,14,2,0,0.0,3.0,673,207.4,backpack travel
2025-03-07,backpack travel,Aer Travel Pack 3,8,134,14,2,0,0.0,4.3,41,200.72,backpack travel
2025-03-07,backpack travel,Patagonia Black Hole,9,118,3,0,0,0.0,4.0,1968,253.31,backpack travel
2025-03-07,backpack travel,North Face Borealis,10,116,1,0,0,0.0,4.8,3006,153.77,backpack travel
2025-03-08,backpack travel,Osprey Farpoint 40,1,530,73,11,10,1971.64,3.6,923,174.98,backpack travel
2025-03-08,backpack travel,Tortuga Outbreaker,2,309,41,7,5,510.45,3.6,2958,61.18,backpack travel
2025-03-08,backpack travel,Peak Design Travel,3,203,18,3,2,262.55,3.3,4437,71.05,backpack travel
2025-03-08,backpack travel,Nomatic Travel Pack,4,164,12,3,0,0.0,3.2,3333,113.9,backpack travel
2025-03-08,backpack travel,Away F.A.R.,5,190,6,0,0,0.0,3.6,180,227.91,backpack travel
2025-03-08,backpack travel,Cotopaxi Allpa 35L,6,141,6,1,0,0.0,3.2,1137,108.46,backpack travel
2025-03-08,backpack travel,REI Trail 40,7,128,13,2,0,0.0,4.7,4412,111.16,backpack travel
2025-03-08,backpack travel,Aer Travel Pack 3,8,141,13,3,0,0.0,4.3,4504,88.34,backpack travel
2025-03-08,backpack travel,Patagonia Black Hole,9,128,3,1,0,0.0,4.1,3009,155.85,backpack travel
2025-03-08,backpack travel,North Face Borealis,10,124,2,0,0,0.0,4.2,647,165.43,backpack travel
2025-03-09,backpack travel,North Face Borealis,1,517,33,7,7,1037.51,3.8,1914,137.79,backpack travel
2025-03-09,backpack travel,Away F.A.R.,2,300,12,3,0,0.0,4.9,2880,56.42,backpack travel
2025-03-09,backpack travel,REI Trail 40,3,210,31,10,0,0.0,3.7,2292,153.35,backpack travel
2025-03-09,backpack travel,Tortuga Outbreaker,4,173,18,4,1,32.06,4.8,448,69.83,backpack travel
2025-03-09,backpack travel,Cotopaxi Allpa 35L,5,153,6,2,0,0.0,3.3,1681,137.88,backpack travel
2025-03-09,backpack travel,Osprey Farpoint 40,6,128,9,3,1,86.04,3.3,3957,123.05,backpack travel
2025-03-09,backpack travel,Patagonia Black Hole,7,129,3,1,0,0.0,5.0,2757,282.51,backpack travel
2025-03-09,backpack travel,Peak Design Travel,8,134,6,0,0,0.0,4.2,3506,85.61,backpack travel
2025-03-09,backpack travel,Aer Travel Pack 3,9,86,8,1,0,0.0,3.5,690,189.04,backpack travel
2025-03-09,backpack travel,Nomatic Travel Pack,10,129,7,2,0,0.0,3.6,4200,190.49,backpack travel
2025-03-10,backpack travel,Osprey Farpoint 40,1,484,42,10,4,150.92,3.7,4647,184.86,backpack travel
2025-03-10,backpack travel,Tortuga Outbreaker,2,288,40,13,3,456.9,4.4,2303,245.41,backpack travel
2025-03-10,backpack travel,Peak Design Travel,3,217,12,2,1,140.17,4.7,3821,187.21,backpack travel
2025-03-10,backpack travel,Nomatic Travel Pack,4,209,7,1,0,0.0,4.6,1983,108.14,backpack travel
2025-03-10,backpack travel,Away F.A.R.,5,177,11,3,0,0.0,4.9,3509,85.65,backpack travel
2025-03-10,backpack travel,Cotopaxi Allpa 35L,6,128,7,1,0,0.0,4.1,3967,85.38,backpack travel
2025-03-10,backpack travel,REI Trail 40,7,120,14,4,0,0.0,3.1,2494,71.77,backpack travel
2025-03-10,backpack travel,Aer Travel Pack 3,8,119,10,2,0,0.0,5.0,4335,105.06,backpack travel
2025-03-10,backpack travel,Patagonia Black Hole,9,128,3,0,0,0.0,3.9,3952,278.66,backpack travel
2025-03-10,backpack travel,North Face Borealis,10,117,2,0,0,0.0,3.0,3320,289.39,backpack travel
2025-03-11,backpack travel,Osprey Farpoint 40,1,519,89,15,10,840.3,4.9,4945,271.87,backpack travel
2025-03-11,backpack travel,Tortuga Outbreaker,2,320,44,11,4,269.72,4.3,4619,188.9,backpack travel
2025-03-11,backpack travel,Peak Design Travel,3,210,19,3,1,96.23,4.8,1213,221.17,backpack travel
2025-03-11,backpack travel,Nomatic Travel Pack,4,198,15,3,0,0.0,3.6,4593,255.7,backpack travel
2025-03-11,backpack travel,Away F.A.R.,5,154,7,1,0,0.0,4.4,3092,32.13,backpack travel
2025-03-11,backpack travel,Cotopaxi Allpa 35L,6,155,8,2,0,0.0,4.6,897,190.32,backpack travel
2025-03-11,backpack travel,REI Trail 40,7,128,11,2,0,0.0,4.3,1741,133.94,backpack travel
